# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,language,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20111230,en_AU,0,18,0,31,18,2,2,0
20111230,el_GR,0,4,0,7,4,0,0,0
20111230,de_DE,1,54,1,88,53,3,3,0
20111230,de_CH,0,2,0,2,2,0,0,0
20111230,de_AT,0,4,0,6,4,0,0,0
20111230,da_DK,0,5,0,9,5,0,0,0
20111230,cs_CZ,0,7,0,10,7,0,0,0
20111230,ar_EG,0,0,0,1,0,0,0,0
20111230,ar_AE,0,2,0,3,1,0,0,0
20111229,zh_TW,0,10,0,12,10,0,0,0
20111229,zh_CN,1,6,1,6,5,0,0,0
20111229,unknown,4,0,4,214,0,0,0,0
20111229,tr_TR,0,11,0,15,9,0,0,0
20111229,th_TH,0,3,0,3,3,0,0,0
20111229,sv_SE,1,16,1,21,15,0,0,0
20111229,sr_RS,0,1,0,1,1,0,0,0
20111229,sr_CS,0,0,0,1,0,0,0,0
20111229,sl_SL,0,0,0,1,0,0,0,0
20111229,sl_SI,0,1,0,3,1,0,0,0
20111229,sk_SK,1,1,1,2,1,0,0,0
20111229,sk,0,1,0,1,1,0,0,0
20111229,ru_UA,0,0,0,1,0,0,0,0
20111229,ru_RU,3,30,3,44,30,1,1,0
20111229,ro_RO,2,5,1,8,5,0,0,0
20111229,pt_PT,1,10,1,13,10,0,0,0
20111229,pt_BR,2,25,2,37,24,0,0,0
20111229,pl_PL,2,15,2,25,14,1,1,0
20111229,no_NO,0,2,0,3,2,0,0,0
20111229,nl_NL,3,17,3,25,17,2,2,0
20111229,nl_BE,0,3,0,4,3,0,0,0
20111229,nb_NO,0,5,0,7,5,0,0,0
20111229,md_US,0,1,0,1,1,0,0,0
20111229,lv_LV,0,0,0,1,0,0,0,0
20111229,lt_LT,0,1,0,1,1,0,0,0
20111229,ko_KR,1,7,1,18,7,0,0,0
20111229,ko,0,0,0,1,0,0,0,0
20111229,ja_JP,2,15,2,21,15,0,0,0
20111229,iw_IL,0,2,0,2,2,0,0,0
20111229,it_IT,2,31,2,51,30,0,0,0
20111229,hu_HU,0,6,0,10,6,0,0,0
20111229,he_IL,0,4,0,5,4,0,0,0
20111229,hd_US,0,1,0,1,1,0,0,0
20111229,fr_LU,0,0,0,1,0,0,0,0
20111229,fr_FR,5,147,5,233,144,6,6,0
20111229,fr_CH,1,7,1,6,6,0,0,0
20111229,fr_CA,0,3,0,6,3,0,0,0
20111229,fr_BE,0,3,0,3,3,0,0,0
20111229,fi_FI,0,5,0,11,5,0,0,0
20111229,es_US,2,12,1,22,12,0,0,0
20111229,es_MX,0,2,0,3,2,0,0,0
20111229,es_ES,2,44,2,56,44,0,0,0
20111229,es_CO,0,1,0,2,1,0,0,0
20111229,es_CL,0,1,0,2,1,0,0,0
20111229,es_AR,0,1,0,2,1,0,0,0
20111229,en_ZA,0,2,0,4,2,0,0,0
20111229,en_US,42,627,39,997,614,14,14,0
20111229,en_TW,0,0,0,1,0,0,0,0
20111229,en_TR,0,1,0,1,1,0,0,0
20111229,en_SG,0,2,0,6,2,1,1,0
20111229,en_SE,0,1,0,1,1,0,0,0
20111229,en_PH,0,2,0,5,2,0,0,0
20111229,en_NZ,0,2,0,2,2,0,0,0
20111229,en_NL,0,1,0,2,1,0,0,0
20111229,en_MY,0,1,0,2,1,0,0,0
20111229,en_IT,0,0,0,1,0,0,0,0
20111229,en_IN,0,8,0,14,8,0,0,0
20111229,en_IE,0,2,0,6,2,0,0,0
20111229,en_ID,0,0,0,1,0,0,0,0
20111229,en_GR,0,1,0,1,1,0,0,0
20111229,en_GB,5,146,5,220,143,2,2,0
20111229,en_FR,0,1,0,1,1,0,0,0
20111229,en_ES,0,1,0,2,1,0,0,0
20111229,en_EG,0,0,0,1,0,0,0,0
20111229,en_DE,0,0,0,1,0,0,0,0
20111229,en_CZ,0,1,0,1,1,0,0,0
20111229,en_CS,0,1,0,1,1,0,0,0
20111229,en_CH,0,1,0,1,1,0,0,0
20111229,en_CA,1,21,1,36,21,0,0,0
20111229,en_AU,0,20,0,31,20,1,1,0
20111229,el_GR,1,4,1,7,4,1,1,0
20111229,de_DE,1,56,1,87,55,1,1,0
20111229,de_CH,0,2,0,2,2,0,0,0
20111229,de_AT,1,4,1,6,4,0,0,0
20111229,da_DK,0,5,0,9,5,1,1,0
20111229,cs_CZ,0,7,0,10,7,0,0,0
20111229,ar_EG,0,0,0,1,0,0,0,0
20111229,ar_AE,0,2,0,3,1,0,0,0
20111228,zh_TW,0,10,0,12,10,0,0,0
20111228,zh_CN,0,5,0,5,4,0,0,0
20111228,unknown,6,0,6,209,0,2,2,0
20111228,tr_TR,1,10,1,15,9,1,1,0
20111228,th_TH,0,3,0,3,3,0,0,0
20111228,sv_SE,2,15,2,21,14,0,0,0
20111228,sr_RS,0,1,0,1,1,0,0,0
20111228,sr_CS,0,0,0,1,0,0,0,0
20111228,sl_SL,0,0,0,1,0,0,0,0
20111228,sl_SI,0,1,0,3,1,0,0,0
20111228,sk_SK,0,0,0,1,0,0,0,0
20111228,sk,0,1,0,1,1,0,0,0
20111228,ru_UA,0,0,0,1,0,0,0,0
20111228,ru_RU,1,28,1,41,28,2,2,0
20111228,ro_RO,0,3,0,6,3,0,0,0
20111228,pt_PT,2,9,1,13,9,1,1,0
20111228,pt_BR,2,23,2,35,22,0,0,0
20111228,pl_PL,0,14,0,23,13,1,0,0
20111228,no_NO,0,2,0,3,2,0,0,0
20111228,nl_NL,1,16,1,22,16,2,2,0
20111228,nl_BE,0,3,0,4,3,0,0,0
20111228,nb_NO,0,5,0,7,5,0,0,0
20111228,md_US,0,1,0,1,1,0,0,0
20111228,lv_LV,0,0,0,1,0,0,0,0
20111228,lt_LT,0,1,0,1,1,0,0,0
20111228,ko_KR,0,6,0,17,6,0,0,0
20111228,ko,0,0,0,1,0,0,0,0
20111228,ja_JP,0,13,0,20,13,0,0,0
20111228,iw_IL,0,2,0,2,2,0,0,0
20111228,it_IT,0,29,0,49,28,2,2,0
20111228,hu_HU,0,6,0,10,6,0,0,0
20111228,he_IL,0,4,0,5,4,0,0,0
20111228,hd_US,0,1,0,1,1,0,0,0
20111228,fr_LU,0,0,0,1,0,0,0,0
20111228,fr_FR,4,149,4,228,145,3,3,0
20111228,fr_CH,0,6,0,5,5,0,0,0
20111228,fr_CA,0,2,0,6,2,0,0,0
20111228,fr_BE,0,3,0,3,3,0,0,0
20111228,fi_FI,0,5,0,11,5,0,0,0
20111228,es_US,0,10,0,20,10,1,1,0
20111228,es_MX,0,2,0,3,2,0,0,0
20111228,es_ES,0,42,0,55,42,1,1,0
20111228,es_CO,0,1,0,2,1,0,0,0
20111228,es_CL,0,1,0,2,1,0,0,0
20111228,es_AR,1,1,1,2,1,0,0,0
20111228,en_ZA,0,2,0,4,2,0,0,0
20111228,en_US,27,601,26,960,590,10,10,0
20111228,en_TW,0,0,0,1,0,0,0,0
20111228,en_TR,0,1,0,1,1,0,0,0
20111228,en_SG,1,3,1,6,3,0,0,0
20111228,en_SE,0,1,0,1,1,0,0,0
20111228,en_PH,0,2,0,5,2,0,0,0
20111228,en_NZ,1,2,1,2,2,0,0,0
20111228,en_NL,0,1,0,2,1,1,1,0
20111228,en_MY,0,1,0,2,1,0,0,0
20111228,en_IT,0,0,0,1,0,0,0,0
20111228,en_IN,1,8,1,12,8,1,1,0
20111228,en_IE,0,2,0,6,2,0,0,0
20111228,en_ID,0,0,0,1,0,0,0,0
20111228,en_GR,0,1,0,1,1,0,0,0
20111228,en_GB,13,143,13,217,141,5,5,0
20111228,en_FR,0,1,0,1,1,0,0,0
20111228,en_ES,0,1,0,2,1,0,0,0
20111228,en_EG,0,0,0,1,0,0,0,0
20111228,en_DE,0,0,0,1,0,0,0,0
20111228,en_CZ,0,1,0,1,1,0,0,0
20111228,en_CS,0,1,0,1,1,0,0,0
20111228,en_CH,0,1,0,1,1,0,0,0
20111228,en_CA,1,20,1,35,20,2,2,0
20111228,en_AU,1,21,1,31,21,3,3,0
20111228,el_GR,0,4,0,6,4,0,0,0
20111228,de_DE,8,56,8,86,55,2,2,0
20111228,de_CH,0,2,0,2,2,0,0,0
20111228,de_AT,0,3,0,5,3,0,0,0
20111228,da_DK,0,6,0,9,6,0,0,0
20111228,cs_CZ,1,7,1,10,7,1,1,0
20111228,ar_EG,0,0,0,1,0,0,0,0
20111228,ar_AE,0,1,0,3,1,0,0,0
20111227,zh_TW,0,10,0,12,10,0,0,0
20111227,zh_CN,0,5,0,5,4,1,1,0
20111227,unknown,5,0,3,204,0,2,2,0
20111227,tr_TR,1,10,1,14,9,0,0,0
20111227,th_TH,0,3,0,3,3,0,0,0
20111227,sv_SE,3,13,3,18,12,2,2,0
20111227,sr_RS,0,1,0,1,1,0,0,0
20111227,sr_CS,0,0,0,1,0,0,0,0
20111227,sl_SL,0,0,0,1,0,0,0,0
20111227,sl_SI,0,1,0,3,1,0,0,0
20111227,sk_SK,0,0,0,1,0,0,0,0
20111227,sk,0,1,0,1,1,0,0,0
20111227,ru_UA,0,0,0,1,0,0,0,0
20111227,ru_RU,2,29,2,40,29,1,1,0
20111227,ro_RO,0,3,0,6,3,0,0,0
20111227,pt_PT,0,8,0,11,8,0,0,0
20111227,pt_BR,0,21,0,33,20,0,0,0
20111227,pl_PL,1,15,1,23,13,1,1,0
20111227,no_NO,0,2,0,3,2,0,0,0
20111227,nl_NL,0,17,0,21,17,0,0,0
20111227,nl_BE,0,3,0,4,3,0,0,0
20111227,nb_NO,2,5,2,7,5,0,0,0
20111227,md_US,1,1,1,1,1,0,0,0
20111227,lv_LV,0,0,0,1,0,0,0,0
20111227,lt_LT,0,1,0,1,1,0,0,0
20111227,ko_KR,1,6,1,17,6,0,0,0
20111227,ko,0,0,0,1,0,0,0,0
20111227,ja_JP,0,13,0,19,13,0,0,0
20111227,iw_IL,0,2,0,2,2,0,0,0
20111227,it_IT,3,31,3,49,30,0,0,0
20111227,hu_HU,0,6,0,10,6,0,0,0
20111227,he_IL,1,4,1,5,4,1,1,0
20111227,hd_US,0,1,0,1,1,0,0,0
20111227,fr_LU,0,0,0,1,0,0,0,0
20111227,fr_FR,3,146,3,223,143,3,2,0
20111227,fr_CH,1,6,0,5,5,0,0,0
20111227,fr_CA,0,3,0,6,3,0,0,0
20111227,fr_BE,0,3,0,3,3,0,0,0
20111227,fi_FI,0,5,0,11,5,0,0,0
20111227,es_US,2,11,2,20,11,1,1,0
20111227,es_MX,0,2,0,3,2,0,0,0
20111227,es_ES,1,43,1,54,43,0,0,0
20111227,es_CO,1,1,1,2,1,1,1,0
20111227,es_CL,0,1,0,2,1,0,0,0
20111227,es_AR,0,0,0,1,0,0,0,0
20111227,en_ZA,0,2,0,4,2,0,0,0
20111227,en_US,37,588,35,936,578,10,10,0
20111227,en_TW,0,0,0,1,0,0,0,0
20111227,en_TR,0,1,0,1,1,0,0,0
20111227,en_SG,0,2,0,5,2,0,0,0
20111227,en_SE,0,1,0,1,1,0,0,0
20111227,en_PH,1,2,1,5,2,0,0,0
20111227,en_NZ,0,1,0,1,1,0,0,0
20111227,en_NL,1,2,1,2,2,0,0,0
20111227,en_MY,0,1,0,2,1,0,0,0
20111227,en_IT,0,0,0,1,0,0,0,0
20111227,en_IN,0,8,0,12,8,1,1,0
20111227,en_IE,0,2,0,6,2,0,0,0
20111227,en_ID,0,0,0,1,0,0,0,0
20111227,en_GR,0,1,0,1,1,0,0,0
20111227,en_GB,14,134,14,203,132,7,7,1
20111227,en_FR,0,1,0,1,1,0,0,0
20111227,en_ES,0,1,0,2,1,0,0,0
20111227,en_EG,0,0,0,1,0,0,0,0
20111227,en_DE,0,0,0,1,0,0,0,0
20111227,en_CZ,0,1,0,1,1,0,0,0
20111227,en_CS,0,1,0,1,1,0,0,0
20111227,en_CH,0,1,0,1,1,0,0,0
20111227,en_CA,2,21,2,34,21,1,1,0
20111227,en_AU,0,23,0,30,23,0,0,0
20111227,el_GR,1,4,1,6,4,1,1,0
20111227,de_DE,3,50,3,78,49,2,2,0
20111227,de_CH,0,2,0,2,2,0,0,0
20111227,de_AT,0,3,0,5,3,0,0,0
20111227,da_DK,1,6,1,9,6,0,0,0
20111227,cs_CZ,1,7,1,9,7,0,0,0
20111227,ar_EG,0,0,0,1,0,0,0,0
20111227,ar_AE,0,2,0,3,1,1,1,0
20111226,zh_TW,0,9,0,12,9,0,0,0
20111226,zh_CN,0,6,0,5,5,0,0,0
20111226,unknown,8,0,7,185,0,0,0,0
20111226,tr_TR,1,9,1,13,8,0,0,0
20111226,th_TH,0,3,0,3,3,0,0,0
20111226,sv_SE,1,12,1,15,11,0,0,0
20111226,sr_RS,0,1,0,1,1,0,0,0
20111226,sr_CS,0,0,0,1,0,0,0,0
20111226,sl_SL,0,0,0,1,0,0,0,0
20111226,sl_SI,1,2,1,3,2,0,0,0
20111226,sk_SK,0,0,0,1,0,0,0,0
20111226,sk,0,1,0,1,1,0,0,0
20111226,ru_UA,0,0,0,1,0,0,0,0
20111226,ru_RU,3,30,3,40,30,0,0,0
20111226,ro_RO,0,3,0,6,3,0,0,0
20111226,pt_PT,1,8,1,11,8,0,0,0
20111226,pt_BR,1,22,1,35,21,1,1,0
20111226,pl_PL,2,15,1,21,13,2,1,0
20111226,no_NO,0,2,0,3,2,1,1,0
20111226,nl_NL,0,18,0,22,18,1,1,0
20111226,nl_FR,0,1,0,1,1,0,0,0
20111226,nl_BE,0,3,0,4,3,0,0,0
20111226,nb_NO,0,3,0,5,3,0,0,0
20111226,lv_LV,0,0,0,1,0,0,0,0
20111226,lt_LT,0,1,0,1,1,0,0,0
20111226,ko_KR,2,6,2,17,6,0,0,0
20111226,ko,0,0,0,1,0,0,0,0
20111226,ja_JP,0,13,0,20,13,0,0,0
20111226,iw_IL,0,2,0,2,2,0,0,0
20111226,it_IT,7,28,7,46,27,5,5,0
20111226,hu_HU,0,6,0,10,6,0,0,0
20111226,he_IL,0,4,0,4,4,0,0,0
20111226,hd_US,0,1,0,1,1,0,0,0
20111226,fr_LU,0,0,0,1,0,0,0,0
20111226,fr_FR,5,150,5,222,145,3,3,0
20111226,fr_CH,0,5,0,4,4,0,0,0
20111226,fr_CA,1,3,0,5,3,0,0,0
20111226,fr_BE,0,3,0,3,3,0,0,0
20111226,fi_FI,1,5,1,11,5,1,1,0
20111226,es_US,1,11,1,20,11,1,1,0
20111226,es_MX,0,2,0,3,2,0,0,0
20111226,es_ES,3,42,3,54,42,1,1,0
20111226,es_CO,0,1,0,1,1,0,0,0
20111226,es_CL,0,1,0,2,1,0,0,0
20111226,es_AR,0,0,0,1,0,0,0,0
20111226,en_ZA,0,2,0,4,2,0,0,0
20111226,en_US,51,558,51,908,548,23,23,0
20111226,en_TW,0,0,0,1,0,0,0,0
20111226,en_TR,0,1,0,1,1,0,0,0
20111226,en_SG,0,2,0,5,2,0,0,0
20111226,en_SE,0,1,0,1,1,0,0,0
20111226,en_PH,0,2,0,4,2,0,0,0
20111226,en_NZ,0,1,0,1,1,0,0,0
20111226,en_NL,0,1,0,1,1,0,0,0
20111226,en_MY,0,1,0,2,1,0,0,0
20111226,en_IT,0,0,0,1,0,0,0,0
20111226,en_IN,0,8,0,11,8,0,0,0
20111226,en_IE,0,2,0,6,2,0,0,0
20111226,en_ID,0,0,0,1,0,0,0,0
20111226,en_GR,0,1,0,1,1,0,0,0
20111226,en_GB,12,127,12,191,125,5,5,0
20111226,en_FR,0,1,0,1,1,0,0,0
20111226,en_ES,0,1,0,2,1,0,0,0
20111226,en_EG,0,0,0,1,0,0,0,0
20111226,en_DE,0,0,0,1,0,0,0,0
20111226,en_CZ,0,1,0,1,1,0,0,0
20111226,en_CS,1,1,1,1,1,0,0,0
20111226,en_CH,0,1,0,1,1,0,0,0
20111226,en_CA,0,20,0,32,20,0,0,0
20111226,en_AU,0,23,0,30,23,0,0,0
20111226,el_GR,2,4,2,5,4,1,1,0
20111226,de_DE,6,50,6,77,49,4,4,0
20111226,de_CH,0,2,0,2,2,0,0,0
20111226,de_AT,0,3,0,5,3,0,0,0
20111226,da_DK,1,4,1,7,4,0,0,0
20111226,cs_CZ,1,5,1,8,5,1,1,0
20111226,ar_EG,0,0,0,1,0,0,0,0
20111226,ar_AE,0,3,0,3,2,0,0,0
20111225,zh_TW,0,9,0,12,9,1,1,0
20111225,zh_CN,1,6,1,5,5,0,0,0
20111225,unknown,8,0,7,171,0,0,0,0
20111225,tr_TR,0,8,0,12,7,0,0,0
20111225,th_TH,0,3,0,3,3,0,0,0
20111225,sv_SE,2,11,2,14,10,0,0,0
20111225,sr_RS,0,1,0,1,1,0,0,0
20111225,sr_CS,0,0,0,1,0,0,0,0
20111225,sl_SL,0,0,0,1,0,0,0,0
20111225,sl_SI,0,1,0,2,1,0,0,0
20111225,sk_SK,0,0,0,1,0,0,0,0
20111225,sk,0,1,0,1,1,0,0,0
20111225,ru_UA,0,0,0,1,0,0,0,0
20111225,ru_RU,1,28,1,39,28,0,0,0
20111225,ro_RO,0,3,0,6,3,0,0,0
20111225,pt_PT,1,7,1,10,7,1,1,0
20111225,pt_BR,3,22,3,34,21,2,2,0
20111225,pl_PL,2,16,2,21,14,1,1,0
20111225,no_NO,1,3,1,3,3,0,0,0
20111225,nl_NL,2,19,2,22,19,0,0,0
20111225,nl_FR,0,1,0,1,1,0,0,0
20111225,nl_BE,0,3,0,4,3,0,0,0
20111225,nb_NO,0,3,0,5,3,0,0,0
20111225,lv_LV,0,0,0,1,0,0,0,0
20111225,lt_LT,0,1,0,1,1,0,0,0
20111225,ko_KR,0,4,0,15,4,0,0,0
20111225,ko,0,0,0,1,0,0,0,0
20111225,ja_JP,2,13,2,20,13,0,0,0
20111225,iw_IL,0,2,0,2,2,0,0,0
20111225,it_IT,3,26,3,39,25,0,0,0
20111225,hu_HU,0,7,0,10,7,0,0,0
20111225,he_IL,0,4,0,4,4,0,0,0
20111225,hd_US,0,1,0,1,1,0,0,0
20111225,fr_LU,0,0,0,1,0,0,0,0
20111225,fr_FR,3,148,3,217,143,1,1,1
20111225,fr_CH,0,5,0,4,4,0,0,0
20111225,fr_CA,0,2,0,4,2,0,0,0
20111225,fr_BE,1,3,1,3,3,0,0,0
20111225,fi_FI,0,5,0,10,5,0,0,0
20111225,es_US,1,12,1,20,12,0,0,0
20111225,es_MX,0,2,0,3,2,0,0,0
20111225,es_ES,6,40,6,51,40,0,0,0
20111225,es_CO,0,1,0,1,1,0,0,0
20111225,es_CL,1,1,1,2,1,1,1,0
20111225,es_AR,0,0,0,1,0,0,0,0
20111225,en_ZA,0,2,0,4,2,0,0,0
20111225,en_US,48,533,48,863,524,23,23,0
20111225,en_TW,1,0,1,1,0,1,1,0
20111225,en_TR,0,1,0,1,1,0,0,0
20111225,en_SG,0,2,0,5,2,0,0,0
20111225,en_SE,1,1,1,1,1,0,0,0
20111225,en_PH,0,3,0,4,3,0,0,0
20111225,en_NZ,0,1,0,1,1,0,0,0
20111225,en_NL,0,1,0,1,1,0,0,0
20111225,en_MY,0,1,0,2,1,0,0,0
20111225,en_IT,0,0,0,1,0,0,0,0
20111225,en_IN,1,9,1,12,9,0,0,0
20111225,en_IE,0,2,0,6,2,0,0,0
20111225,en_ID,0,0,0,1,0,0,0,0
20111225,en_GR,0,1,0,1,1,0,0,0
20111225,en_GB,5,121,5,180,119,3,3,0
20111225,en_FR,0,1,0,1,1,0,0,0
20111225,en_ES,0,1,0,2,1,0,0,0
20111225,en_EG,0,0,0,1,0,0,0,0
20111225,en_DE,0,0,0,1,0,0,0,0
20111225,en_CZ,0,1,0,1,1,0,0,0
20111225,en_CH,0,1,0,1,1,0,0,0
20111225,en_CA,4,20,4,32,20,0,0,0
20111225,en_AU,1,22,1,29,22,0,0,0
20111225,el_GR,0,3,0,3,3,0,0,0
20111225,de_DE,5,48,5,71,47,1,1,0
20111225,de_CH,0,2,0,2,2,0,0,0
20111225,de_AT,1,3,1,5,3,0,0,0
20111225,da_DK,0,3,0,6,3,0,0,0
20111225,cs_CZ,0,5,0,7,5,0,0,0
20111225,ar_EG,0,0,0,1,0,0,0,0
20111225,ar_AE,0,3,0,4,3,0,0,0
20111224,zh_TW,0,10,0,12,10,1,1,0
20111224,zh_CN,1,5,1,4,4,0,0,0
20111224,unknown,4,0,4,158,0,0,0,0
20111224,tr_TR,0,8,0,12,7,0,0,0
20111224,th_TH,0,3,0,3,3,0,0,0
20111224,sv_SE,0,8,0,12,7,0,0,0
20111224,sr_RS,0,1,0,1,1,0,0,0
20111224,sr_CS,0,0,0,1,0,0,0,0
20111224,sl_SL,0,0,0,1,0,0,0,0
20111224,sl_SI,0,1,0,2,1,0,0,0
20111224,sk_SK,0,0,0,1,0,0,0,0
20111224,sk,0,1,0,1,1,0,0,0
20111224,ru_UA,0,0,0,1,0,0,0,0
20111224,ru_RU,1,27,1,38,27,0,0,0
20111224,ro_RO,2,3,2,5,3,1,1,0
20111224,pt_PT,0,7,0,9,7,0,0,0
20111224,pt_BR,2,21,2,31,20,0,0,0
20111224,pl_PL,0,15,0,19,13,0,0,0
20111224,no_NO,0,2,0,2,2,0,0,0
20111224,nl_NL,0,16,0,20,16,1,1,0
20111224,nl_FR,0,1,0,1,1,0,0,0
20111224,nl_BE,0,3,0,4,3,0,0,0
20111224,nb_NO,1,3,1,5,3,0,0,0
20111224,lv_LV,0,0,0,1,0,0,0,0
20111224,lt_LT,0,1,0,1,1,0,0,0
20111224,ko_KR,0,4,0,15,4,1,1,0
20111224,ko,0,0,0,1,0,0,0,0
20111224,ja_JP,2,11,2,18,11,0,0,0
20111224,iw_IL,0,2,0,2,2,0,0,0
20111224,it_IT,2,23,1,36,22,0,0,0
20111224,hu_HU,1,7,1,10,7,0,0,0
20111224,he_IL,1,4,1,4,4,0,0,0
20111224,hd_US,0,1,0,1,1,0,0,0
20111224,fr_LU,0,0,0,1,0,0,0,0
20111224,fr_FR,4,143,3,216,139,3,2,0
20111224,fr_CH,0,5,0,4,4,0,0,0
20111224,fr_CA,0,2,0,4,2,0,0,0
20111224,fr_BE,0,2,0,2,2,0,0,0
20111224,fi_FI,0,5,0,10,5,0,0,0
20111224,es_US,0,11,0,19,11,1,1,0
20111224,es_MX,0,2,0,3,2,0,0,0
20111224,es_ES,3,33,3,44,33,1,1,0
20111224,es_CO,0,1,0,1,1,0,0,0
20111224,es_CL,0,1,0,1,1,0,0,0
20111224,es_AR,0,0,0,1,0,0,0,0
20111224,en_ZA,0,2,0,4,2,0,0,0
20111224,en_US,37,506,36,816,497,21,21,0
20111224,en_TR,0,1,0,1,1,0,0,0
20111224,en_SG,0,2,0,5,2,0,0,0
20111224,en_PH,0,3,0,4,3,0,0,0
20111224,en_NZ,0,1,0,1,1,0,0,0
20111224,en_NL,0,1,0,1,1,0,0,0
20111224,en_MY,0,1,0,2,1,0,0,0
20111224,en_IT,0,0,0,1,0,0,0,0
20111224,en_IN,2,8,2,11,8,0,0,0
20111224,en_IE,0,2,0,6,2,0,0,0
20111224,en_ID,0,0,0,1,0,0,0,0
20111224,en_GR,0,1,0,1,1,0,0,0
20111224,en_GB,6,119,6,175,117,5,5,0
20111224,en_FR,0,1,0,1,1,0,0,0
20111224,en_ES,0,1,0,2,1,0,0,0
20111224,en_EG,0,0,0,1,0,0,0,0
20111224,en_DE,0,0,0,1,0,0,0,0
20111224,en_CZ,0,1,0,1,1,0,0,0
20111224,en_CH,1,1,1,1,1,0,0,0
20111224,en_CA,2,16,2,28,16,0,0,0
20111224,en_AU,0,21,0,28,21,0,0,1
20111224,el_GR,0,3,0,3,3,0,0,0
20111224,de_DE,2,44,2,66,43,0,0,0
20111224,de_CH,2,2,2,2,2,0,0,0
20111224,de_AT,1,2,1,4,2,0,0,0
20111224,da_DK,0,4,0,7,4,0,0,0
20111224,cs_CZ,0,5,0,7,5,0,0,0
20111224,ar_EG,0,0,0,1,0,0,0,0
20111224,ar_AE,1,3,1,4,3,0,0,0
20111223,zh_TW,1,11,1,12,11,0,0,0
20111223,zh_CN,1,4,1,3,3,0,0,0
20111223,unknown,1,0,1,150,0,2,2,0
20111223,tr_TR,1,8,1,12,7,1,1,1
20111223,th_TH,0,3,0,3,3,0,0,0
20111223,sv_SE,1,8,1,12,7,1,1,0
20111223,sr_RS,0,1,0,1,1,0,0,0
20111223,sr_CS,0,0,0,1,0,0,0,0
20111223,sl_SL,0,0,0,1,0,0,0,0
20111223,sl_SI,0,1,0,2,1,0,0,0
20111223,sk_SK,0,0,0,1,0,0,0,0
20111223,sk,0,1,0,1,1,0,0,0
20111223,ru_UA,0,0,0,1,0,0,0,0
20111223,ru_RU,3,26,3,37,26,0,0,0
20111223,ro_RO,1,3,1,4,3,0,0,0
20111223,pt_PT,0,7,0,9,7,0,0,0
20111223,pt_BR,0,20,0,29,19,1,1,0
20111223,pl_PL,2,14,2,20,13,1,1,0
20111223,no_NO,1,2,1,2,2,0,0,0
20111223,nl_NL,2,16,2,19,16,0,0,0
20111223,nl_FR,0,1,0,1,1,0,0,0
20111223,nl_BE,0,3,0,4,3,0,0,0
20111223,nb_NO,0,2,0,4,2,0,0,0
20111223,lv_LV,0,0,0,1,0,0,0,0
20111223,lt_LT,0,1,0,1,1,0,0,0
20111223,ko_KR,0,5,0,15,5,1,1,0
20111223,ko,0,0,0,1,0,0,0,0
20111223,ja_JP,0,9,0,16,9,0,0,0
20111223,iw_IL,0,2,0,2,2,0,0,0
20111223,it_IT,1,21,1,35,20,1,1,0
20111223,hu_HU,0,6,0,9,6,0,0,0
20111223,he_IL,0,3,0,3,3,0,0,0
20111223,hd_US,0,1,0,1,1,0,0,0
20111223,fr_LU,0,0,0,1,0,0,0,0
20111223,fr_FR,3,142,3,212,138,4,4,0
20111223,fr_CH,0,5,0,4,4,0,0,0
20111223,fr_CA,0,2,0,4,2,0,0,0
20111223,fr_BE,0,2,0,2,2,0,0,0
20111223,fi_FI,0,5,0,10,5,0,0,0
20111223,es_US,0,12,0,19,12,1,1,0
20111223,es_MX,0,2,0,3,2,0,0,0
20111223,es_ES,1,31,1,41,31,1,1,0
20111223,es_CO,0,1,0,1,1,0,0,0
20111223,es_CL,0,1,0,1,1,0,0,0
20111223,es_AR,0,0,0,1,0,0,0,0
20111223,en_ZA,1,2,1,4,2,0,0,0
20111223,en_US,23,492,23,780,485,12,12,0
20111223,en_TR,0,1,0,1,1,0,0,0
20111223,en_SG,0,2,0,5,2,0,0,0
20111223,en_PH,0,3,0,4,3,0,0,0
20111223,en_NZ,0,1,0,1,1,0,0,0
20111223,en_NL,0,1,0,1,1,0,0,0
20111223,en_MY,0,1,0,2,1,0,0,0
20111223,en_IT,0,0,0,1,0,0,0,0
20111223,en_IN,0,5,0,8,5,1,1,0
20111223,en_IE,0,2,0,6,2,0,0,0
20111223,en_ID,0,0,0,1,0,0,0,0
20111223,en_GR,0,1,0,1,1,0,0,0
20111223,en_GB,10,118,10,168,116,4,4,0
20111223,en_FR,0,1,0,1,1,0,0,0
20111223,en_ES,0,1,0,2,1,0,0,0
20111223,en_EG,0,0,0,1,0,0,0,0
20111223,en_DE,0,0,0,1,0,0,0,0
20111223,en_CZ,0,1,0,1,1,0,0,0
20111223,en_CA,1,14,1,26,14,0,0,1
20111223,en_AU,1,21,1,28,21,0,0,0
20111223,el_GR,0,3,0,3,3,0,0,0
20111223,de_DE,5,42,5,65,41,1,1,0
20111223,de_AT,0,1,0,3,1,0,0,0
20111223,da_DK,1,3,1,6,3,1,1,0
20111223,cs_CZ,0,5,0,7,5,0,0,0
20111223,ar_EG,0,0,0,1,0,0,0,0
20111223,ar_AE,0,2,0,3,2,0,0,0
