# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20111230,Samsung Stratosphere,0,5,0,8,5,0,0,0
20111230,Samsung Galaxy S,0,0,0,1,0,0,0,0
20111230,SCH-I110,0,0,0,1,0,0,0,0
20111230,Samsung Gem,0,0,0,4,0,0,0,0
20111230,Samsung Galaxy S2,0,1,0,2,1,0,0,0
20111230,Samsung Galaxy S,0,2,0,2,2,0,0,0
20111230,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20111230,Sharp Galapagos,0,0,0,1,0,0,0,0
20111230,R800x,0,6,0,13,6,0,0,0
20111230,SEMC Xperia Play,0,7,0,11,7,0,0,0
20111230,R800at,1,1,1,4,1,0,0,0
20111230,Philips_GGC3,0,0,0,1,0,1,1,0
20111230,MaxBravo,0,0,0,1,0,0,0,0
20111230,SEMC Xperia Neo,0,3,0,3,3,0,0,0
20111230,MT15a,0,0,0,1,0,0,0,0
20111230,SEMC Xperia Neo V,0,4,0,6,4,0,0,0
20111230,MS910,0,3,0,3,3,0,0,0
20111230,LTNA7,1,0,1,1,0,1,1,0
20111230,SEMC Xperia Arc S,0,4,0,4,4,0,0,0
20111230,SEMC Xperia Arc,0,6,0,11,6,1,1,0
20111230,LIFETAB_P9514,0,1,0,1,1,0,0,0
20111230,Lenovo K1,1,3,1,6,3,1,1,0
20111230,Lenovo Indigo,1,5,1,8,5,0,0,0
20111230,Motorola XOOM,0,1,0,0,0,0,0,0
20111230,Samsung Galaxy Ace,0,2,0,8,2,1,1,0
20111230,GT-S5830D,1,1,1,5,1,1,1,0
20111230,GT-S5830B,0,1,0,3,1,1,1,0
20111230,Samsung Galaxy Ace,1,20,1,44,20,1,1,0
20111230,GT-S5660V,0,2,0,2,2,0,0,0
20111230,Samsung Galaxy Gio,1,7,1,19,7,1,1,0
20111230,Samsung Galaxy Tab 10.1,3,39,2,46,37,0,0,0
20111230,GT-P7501,0,2,0,2,2,0,0,0
20111230,GT-P7500R,0,1,0,1,1,0,0,0
20111230,Samsung Galaxy Tab 10.1,1,25,1,36,25,0,0,0
20111230,Samsung Galaxy Tab 10.1,0,1,0,2,1,0,0,0
20111230,Samsung Galaxy Tab 10.1,0,2,0,3,2,0,0,0
20111230,GT-P6210,0,4,0,2,2,0,0,0
20111230,Samsung Galaxy Tab,0,7,0,12,7,0,0,0
20111230,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20111230,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20111230,Samsung Galaxy Tab,0,2,0,6,2,0,0,0
20111230,Samsung Galaxy Tab,1,22,1,30,22,0,0,0
20111230,Samsung Galaxy Note,1,36,1,47,35,0,0,0
20111230,Samsung Galaxy S2,0,1,0,1,1,0,0,0
20111230,Samsung Galaxy S2,1,4,1,5,4,1,1,0
20111230,GT-I9100P,0,1,0,1,1,0,0,0
20111230,GT-I9100M,0,1,0,1,1,0,0,0
20111230,GT-I9100G,0,0,0,2,0,0,0,0
20111230,Samsung Galaxy S2,5,125,5,179,123,2,2,1
20111230,Samsung Galaxy S,0,5,0,8,5,0,0,0
20111230,Samsung Galaxy S Plus,3,14,3,17,14,0,0,0
20111230,Samsung Galaxy S,0,0,0,2,0,0,0,0
20111230,Samsung Galaxy S,0,1,0,1,1,0,0,0
20111230,Samsung Galaxy S,0,1,0,2,1,0,0,0
20111230,Samsung Galaxy S,1,51,1,80,48,3,3,0
20111230,Samsung Galaxy W,1,2,1,3,2,1,1,0
20111230,Samsung Galaxy 3,0,0,0,2,0,0,0,0
20111230,GT-I5800D,0,0,0,1,0,0,0,0
20111230,Samsung Galaxy 3,0,1,0,8,1,0,0,0
20111230,GT-I5510M,0,0,0,1,0,0,0,0
20111230,Samsung Europa ,0,2,0,6,2,2,2,0
20111230,Samsung Europa ,0,0,0,1,0,0,0,0
20111230,Samsung Europa ,0,0,0,1,0,0,0,0
20111230,Asus Eee Pad,0,1,0,1,1,0,0,0
20111230,E16i,0,0,0,2,0,0,0,0
20111230,SEMC Xperia X8,0,0,0,18,0,0,0,0
20111230,SEMC Xperia X8,0,0,0,2,0,0,0,0
20111230,SEMC Xperia X10 Mini,0,0,0,1,0,0,0,0
20111230,D01E,0,5,0,6,5,0,0,0
20111230,Casio Casio G'zOne Commando,0,3,0,3,3,0,0,0
20111230,Boston,0,0,0,1,0,0,0,0
20111230,Pantech Apache,1,0,1,3,0,1,1,0
20111230,A80,0,1,0,1,1,0,0,0
20111230,A1_07,0,1,0,4,1,0,0,0
20111229,Motorola XOOM,3,18,2,23,18,1,1,0
20111229,Motorola XOOM,0,11,0,14,11,0,0,0
20111229,HTC Incredible 2,0,12,0,17,12,0,0,0
20111229,HTC Incredible S,0,5,0,8,5,0,0,0
20111229,HTC G2,2,13,2,16,13,0,0,0
20111229,vigor,0,5,0,4,4,0,0,0
20111229,victor,0,0,0,1,0,0,0,0
20111229,Acer Picasso,1,3,1,5,3,0,0,0
20111229,Acer Iconia Tab A100 (VanGogh),0,7,0,10,7,0,0,0
20111229,ZTE V9,0,1,0,1,1,0,0,0
20111229,unknown,4,0,4,214,0,0,0,0
20111229,univa_open-eu,1,1,0,1,1,0,0,0
20111229,Motorola Droid,0,1,0,4,1,0,0,0
20111229,umts_sage,0,1,0,2,1,0,0,0
20111229,Motorola Milestone2,1,2,1,2,2,0,0,0
20111229,umts_kobe,0,0,0,2,0,0,0,0
20111229,Motorola Defy,1,16,1,24,15,0,0,0
20111229,Motorola XOOM,1,3,1,4,3,0,0,0
20111229,umts_begonia,0,1,0,0,0,0,0,0
20111229,tostab04,0,1,0,2,1,0,0,0
20111229,Toshiba AT100,4,26,3,31,25,1,1,0
20111229,Samsung Galaxy Nexus,0,6,0,6,6,0,0,0
20111229,LG Optimus One,1,10,1,30,10,0,0,0
20111229,LG Optimus One,4,10,3,41,9,3,3,0
20111229,tcc8900,0,1,0,1,1,0,0,0
20111229,LG Swift,1,1,1,7,1,1,1,0
20111229,HTC Evo 4G,2,29,2,67,29,1,1,0
20111229,Motorola Photon 4G,0,4,0,4,4,0,0,0
20111229,Dell Streak 7,0,4,0,5,4,0,0,0
20111229,Dell Streak,0,3,0,5,3,0,0,0
20111229,Motorola XOOM,0,4,0,4,4,0,0,0
20111229,HTC EVO Shift 4G,0,8,0,14,8,0,0,0
20111229,skate,1,2,1,2,2,0,0,0
20111229,HTC Shooter,0,5,0,7,5,0,0,0
20111229,shooterk,0,2,0,2,2,0,0,0
20111229,HTC EVO 3D,2,8,2,13,8,0,0,0
20111229,Motorola Motoroi,0,0,0,2,0,0,0,0
20111229,Motorola Droid,0,5,0,10,4,0,0,0
20111229,sdkDemo,0,1,0,2,1,0,0,0
20111229,HTC Desire S,0,12,0,14,12,0,0,0
20111229,s5pv210bena,0,1,0,1,1,0,0,0
20111229,s200,0,1,0,1,1,0,0,0
20111229,HTC Sensation XL,0,2,0,2,2,0,0,0
20111229,ruby,0,1,0,1,1,0,0,0
20111229,rk29sdk,0,0,0,1,0,0,0,0
20111229,qsd8k_slim,0,2,0,2,2,0,0,0
20111229,HTC Sensation 4G,0,29,0,35,27,0,0,0
20111229,HTC Explorer,0,0,0,1,0,0,0,0
20111229,Acer Picasso,9,57,9,79,57,3,3,0
20111229,pasteur,0,0,0,1,0,0,0,0
20111229,HTC Nexus One,0,4,0,7,4,0,0,0
20111229,LG Optimus 2X,2,8,2,14,8,1,1,0
20111229,p990_esa-xxx,0,0,0,1,0,0,0,0
20111229,p990_EUR-xx,0,2,0,6,2,0,0,0
20111229,p990_262-xx,0,1,0,1,1,0,0,0
20111229,LG Optimus 2X,0,4,0,8,4,0,0,0
20111229,p925,0,5,0,9,5,0,0,0
20111229,p920,0,6,0,6,6,0,0,0
20111229,p745,0,1,0,1,1,0,0,0
20111229,p4wifi,1,1,1,1,1,0,0,0
20111229,Samsung Galaxy Tab 10.1,0,3,0,3,3,0,0,0
20111229,Motorola Atrix,0,15,0,16,15,0,0,0
20111229,Sony Tablet S,0,10,0,15,10,0,0,0
20111229,Foxconn Commtiva N700,0,1,0,1,1,0,0,0
20111229,mt13_w698_i180_xunf_original_v7,0,1,0,1,1,0,0,0
20111229,msm7627_surf,0,2,0,2,2,0,0,0
20111229,msm7230,0,1,0,2,1,0,0,0
20111229,moon,0,1,0,0,0,0,0,0
20111229,mione_plus,0,1,0,1,1,0,0,0
20111229,HTC Thunderbolt,0,10,0,12,9,0,0,0
20111229,maya,0,0,0,1,0,0,0,0
20111229,HTC Wildfire S,0,1,0,1,1,0,0,0
20111229,HTC Wildfire S,2,10,2,25,9,0,0,0
20111229,Samsung Galaxy Nexus,0,5,0,8,5,0,0,0
20111229,m9,0,1,0,1,1,0,0,0
20111229,m801,0,2,0,3,2,0,0,0
20111229,m799ca,0,0,0,1,0,0,0,0
20111229,HTC Aria,0,2,0,2,2,0,0,0
20111229,LG Optimus Black,0,4,0,6,4,0,0,0
20111229,lgl45c,0,1,0,1,1,0,0,0
20111229,LG myTouch Q,0,0,0,1,0,0,0,0
20111229,lexikon,0,2,0,3,2,0,0,0
20111229,leo,0,6,0,7,6,0,0,0
20111229,HTC Legend,0,1,0,4,1,0,0,0
20111229,kingdom,0,1,0,3,1,0,0,0
20111229,Motorola Defy,0,2,0,1,1,0,0,0
20111229,jmasai,0,0,0,1,0,0,0,0
20111229,HTC Droid Incredible,1,15,1,21,14,0,0,0
20111229,LG Optimus LTE,0,0,0,1,0,0,0,0
20111229,Huawei U8650,0,3,0,4,3,0,0,0
20111229,Huawei U8510,0,0,0,1,0,0,0,0
20111229,hws7300u,0,3,0,3,3,0,0,0
20111229,Huawei M865,0,1,0,2,1,0,0,0
20111229,HTC myTouch 4G,0,18,0,24,18,0,0,0
20111229,gelatods_open-br,0,1,0,1,1,0,0,0
20111229,gelato_sea-xx,0,1,0,1,1,0,0,0
20111229,gelato_302-610,0,1,0,1,1,0,0,0
20111229,galaxysmtd,0,2,0,2,1,0,0,0
20111229,galaxys2,1,1,1,1,1,0,0,0
20111229,HTC Flyer,0,6,0,9,6,0,0,0
20111229,fleming,1,1,1,1,1,0,0,0
20111229,express,0,1,0,1,1,0,0,0
20111229,HTC myTouch 3G Slide,0,1,0,4,1,0,0,0
20111229,envt2,0,1,0,1,1,0,0,0
20111229,encore,0,3,0,4,3,0,0,0
20111229,Pantech EF34K,0,0,0,2,0,0,0,0
20111229,edison,0,1,0,1,1,0,0,0
20111229,LG myTouch E739,0,0,0,1,0,0,0,0
20111229,HTC myTouch 4G Slide,0,1,0,4,1,0,0,0
20111229,Motorola Droid X2,0,14,0,16,14,0,0,0
20111229,Samsung Nexus S,0,1,0,2,1,0,0,0
20111229,Samsung Nexus S,1,11,1,17,10,0,0,0
20111229,crane-m802h6,0,1,0,1,1,0,0,0
20111229,crane-h5,0,1,0,1,1,0,0,0
20111229,crane-evb,0,1,0,1,1,0,0,0
20111229,crane-a710,0,1,0,1,1,0,0,0
20111229,crane-Novo704FC_A1-SC3007,0,1,0,1,1,0,0,0
20111229,cosmo_EUR-XXX,0,3,0,4,3,0,0,0
20111229,cooper,0,0,0,1,0,0,0,0
20111229,HTC Chacha,0,2,0,8,2,1,1,0
20111229,Motorola Droid Bionic,1,7,1,9,7,0,0,0
20111229,Motorola Droid RAZR,0,7,0,10,7,0,0,0
20111229,Motorola Droid 3,0,6,0,7,6,0,0,0
20111229,Motorola Droid X,3,21,3,28,21,0,0,0
20111229,Motorola Droid II,0,2,0,3,2,0,0,0
20111229,Motorola Droid II,0,4,0,6,4,0,0,0
20111229,captivatemtd,0,1,0,1,1,0,0,0
20111229,c4,0,0,0,1,0,0,0,0
20111229,LGE Bryce,1,3,1,3,3,0,0,0
20111229,HTC Desire,0,0,0,2,0,0,0,0
20111229,HTC Desire,0,23,0,42,23,1,1,0
20111229,blissc,0,1,0,2,1,0,0,0
20111229,blade2,0,0,0,1,0,0,0,0
20111229,ZTE Blade,0,3,0,5,3,0,0,0
20111229,Pantech AT1,0,0,0,1,0,0,0,0
20111229,arthur,0,1,0,2,1,0,0,0
20111229,Samsung Galaxy A,0,0,0,1,0,0,0,0
20111229,alohag,0,0,0,1,0,0,0,0
20111229,LG Ally,0,2,0,3,2,0,0,0
20111229,HTC Desire HD,0,65,0,87,62,2,2,0
20111229,Garmin-Asus Nuvifone,0,0,0,1,0,0,0,0
20111229,a4,0,1,0,2,1,0,0,0
20111229,a10,0,0,0,1,0,0,0,0
20111229,Samsung Galaxy Player,0,7,0,10,7,0,0,0
20111229,Samsung YP-G50(Non telephony),0,0,0,1,0,0,0,0
20111229,Samsung Galaxy Player,0,2,0,2,2,0,0,0
20111229,XT502,0,0,0,1,0,0,0,0
20111229,X8,0,1,0,2,1,0,0,0
20111229,ZTE X500,0,3,0,3,3,0,0,0
20111229,SEMC Xperia X10,1,4,1,7,4,0,0,0
20111229,SEMC Xperia X10,0,1,0,2,1,0,0,0
20111229,Vizio VTAB1008,1,7,1,13,7,0,0,0
20111229,LG Gelato,0,3,0,5,3,0,0,0
20111229,VM701,0,2,0,2,2,0,0,0
20111229,SEMC Xperia X10 Mini Pro,0,0,0,2,0,0,0,0
20111229,Triumph,0,0,0,1,0,0,0,0
20111229,TF201,1,1,1,1,1,0,0,0
20111229,TF101G,1,6,1,9,6,0,0,0
20111229,Asus EeePad Transformer TF101,6,89,6,104,88,2,2,0
20111229,STTab,0,0,0,1,0,0,0,0
20111229,STM803HC,1,3,1,3,3,0,0,0
20111229,STM722HZ,0,1,0,1,1,0,0,0
20111229,SEMC Xperia Ray,0,0,0,3,0,0,0,0
20111229,ST18a,0,1,0,1,1,0,0,0
20111229,SEMC Xperia Mini,0,1,0,2,1,0,0,0
20111229,Samsung Galaxy Tab,0,3,0,4,3,0,0,0
20111229,Samsung VinsQ(M910),0,0,0,3,0,0,0,0
20111229,Samsung Moment,0,0,0,1,0,0,0,0
20111229,Samsung Galaxy Prevail,2,1,2,7,1,1,1,0
20111229,Samsung Galaxy S2,0,8,0,12,8,0,0,0
20111229,Samsung Galaxy S,0,4,0,14,4,0,0,0
20111229,SPH-D600,0,3,0,5,3,0,0,0
20111229,SEMC Xperia Arc,0,2,0,3,2,0,0,0
20111229,SMARTPAD810C,0,1,0,1,1,0,0,0
20111229,Asus EeePad Slider SL101,1,5,1,6,5,0,0,0
20111229,SEMC Xperia Mini Pro,0,2,0,4,2,0,0,0
20111229,SK17a,0,2,0,2,2,0,0,0
20111229,Samsung Galaxy S2,0,0,0,2,0,0,0,0
20111229,Samsung Galaxy S2,0,1,0,3,1,0,0,0
20111229,Samsung Galaxy S2,1,2,1,2,2,0,0,0
20111229,Samsung Galaxy Neo,0,0,0,1,0,0,0,0
20111229,Samsung Galaxy S,0,1,0,1,1,0,0,0
20111229,SHV-E120S,0,1,0,1,1,0,0,0
20111229,Samsung SHV-E120L,0,1,0,1,1,0,0,0
20111229,Sharp IS05,0,0,0,1,0,0,0,0
20111229,Sharp IS03,1,1,1,1,1,0,0,0
20111229,SH13C,0,1,0,1,1,0,0,0
20111229,Sharp Lynx 3D SH-03C,0,0,0,1,0,0,0,0
20111229,Samsung Galaxy S2,0,5,0,6,5,0,0,0
20111229,Samsung Galaxy S,0,5,0,10,5,0,0,0
20111229,SGH-T959D,0,1,0,2,1,0,0,0
20111229,Samsung Galaxy S,0,3,0,7,3,0,0,0
20111229,Samsung Galaxy Tab,0,2,0,2,2,0,0,0
20111229,Samsung Sidekick 4G,0,1,0,1,1,0,0,0
20111229,Samsung Exhibit 4G,0,1,0,1,1,0,0,0
20111229,Samsung Exhibit 2 4G,0,2,0,3,2,0,0,0
20111229,SGH-T589R,1,1,1,1,1,0,0,0
20111229,Samsung Gravity Smart,0,1,0,5,1,0,0,0
20111229,SGH-I997R,0,1,0,1,1,0,0,0
20111229,Samsung Infuse 4G,0,6,0,13,6,0,0,0
20111229,SGH-I987,0,1,0,1,1,0,0,0
20111229,Samsung Galaxy S,0,5,0,11,5,1,1,0
20111229,SGH-I896,0,1,0,2,1,0,0,0
20111229,SGH-I777,0,2,0,3,2,0,0,0
20111229,SGH-I727R,0,1,0,1,1,0,0,0
20111229,SGH-I727,1,2,1,2,2,0,0,0
20111229,Samsung Galaxy S,0,1,0,2,1,0,0,0
20111229,Samsung Acclaim,0,1,0,1,1,0,0,0
20111229,SCH-R730,0,0,0,1,0,0,0,0
20111229,Samsung Admire,0,2,0,7,2,0,0,0
20111229,Samsung Galaxy Precedent,0,0,0,4,0,0,0,0
20111229,Samsung Galaxy Tab 10.1,0,0,0,1,0,0,0,0
20111229,Samsung Galaxy Tab,0,5,0,9,5,1,1,0
20111229,Samsung Droid Charge,1,8,1,11,8,0,0,0
20111229,Samsung Galaxy S,0,12,0,20,12,0,0,0
20111229,Samsung Stratosphere,1,5,1,8,5,0,0,0
20111229,Samsung Galaxy S,0,0,0,1,0,0,0,0
20111229,SCH-I110,0,0,0,1,0,0,0,0
20111229,Samsung Gem,0,0,0,4,0,0,0,0
20111229,Samsung Galaxy S2,1,1,1,2,1,0,0,0
20111229,Samsung Galaxy S,0,2,0,2,2,0,0,0
20111229,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20111229,Sharp Galapagos,0,0,0,1,0,0,0,0
20111229,R800x,0,6,0,13,6,0,0,0
20111229,SEMC Xperia Play,1,7,1,11,7,0,0,0
20111229,R800at,0,0,0,3,0,0,0,0
20111229,Philips_GGC3,0,1,0,1,1,0,0,0
20111229,MaxBravo,0,0,0,1,0,0,0,0
20111229,SEMC Xperia Neo,0,3,0,3,3,0,0,0
20111229,MT15a,0,0,0,1,0,0,0,0
20111229,SEMC Xperia Neo V,0,4,0,6,4,0,0,0
20111229,MS910,0,3,0,3,3,0,0,0
20111229,SEMC Xperia Arc S,0,4,0,4,4,0,0,0
20111229,SEMC Xperia Arc,0,7,0,11,7,1,1,0
20111229,LIFETAB_P9514,0,1,0,1,1,0,0,0
20111229,Lenovo K1,0,4,0,6,4,0,0,0
20111229,Lenovo Indigo,0,4,0,7,4,1,1,0
20111229,Motorola XOOM,0,1,0,0,0,0,0,0
20111229,Samsung Galaxy Ace,1,4,1,8,4,0,0,0
20111229,GT-S5830D,0,1,0,4,1,0,0,0
20111229,GT-S5830B,0,2,0,3,2,0,0,0
20111229,Samsung Galaxy Ace,1,20,1,43,20,1,1,0
20111229,GT-S5660V,0,2,0,2,2,0,0,0
20111229,Samsung Galaxy Gio,1,7,1,18,7,0,0,0
20111229,Samsung Galaxy Tab 10.1,3,36,2,43,34,2,2,0
20111229,GT-P7501,0,2,0,2,2,0,0,0
20111229,GT-P7500R,0,1,0,1,1,0,0,0
20111229,Samsung Galaxy Tab 10.1,1,24,1,36,24,0,0,0
20111229,Samsung Galaxy Tab 10.1,0,1,0,2,1,0,0,0
20111229,Samsung Galaxy Tab 10.1,0,2,0,3,2,0,0,0
20111229,GT-P6210,0,4,0,2,2,0,0,0
20111229,Samsung Galaxy Tab,1,7,1,12,7,0,0,0
20111229,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20111229,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20111229,Samsung Galaxy Tab,0,2,0,6,2,0,0,0
20111229,Samsung Galaxy Tab,0,21,0,29,21,0,0,0
20111229,Samsung Galaxy Note,0,34,0,46,33,1,1,0
20111229,Samsung Galaxy S2,0,1,0,1,1,0,0,0
20111229,Samsung Galaxy S2,0,4,0,4,4,0,0,0
20111229,GT-I9100P,0,1,0,1,1,0,0,0
20111229,GT-I9100M,0,1,0,1,1,0,0,0
20111229,GT-I9100G,0,0,0,2,0,0,0,0
20111229,Samsung Galaxy S2,2,121,2,174,120,3,3,0
20111229,Samsung Galaxy S,0,5,0,8,5,0,0,0
20111229,Samsung Galaxy S Plus,1,11,1,14,11,0,0,0
20111229,Samsung Galaxy S,0,0,0,2,0,0,0,0
20111229,Samsung Galaxy S,0,1,0,1,1,0,0,0
20111229,Samsung Galaxy S,0,1,0,2,1,0,0,0
20111229,Samsung Galaxy S,1,53,1,79,50,1,1,0
20111229,Samsung Galaxy W,0,2,0,2,2,0,0,0
20111229,Samsung Galaxy 3,0,0,0,2,0,0,0,0
20111229,GT-I5800D,0,0,0,1,0,0,0,0
20111229,Samsung Galaxy 3,0,1,0,8,1,0,0,0
20111229,GT-I5510M,0,0,0,1,0,0,0,0
20111229,Samsung Europa ,0,4,0,6,4,0,0,0
20111229,Samsung Europa ,0,0,0,1,0,0,0,0
20111229,Samsung Europa ,0,0,0,1,0,0,0,0
20111229,Asus Eee Pad,0,1,0,1,1,0,0,0
20111229,E16i,0,0,0,3,0,1,1,0
20111229,SEMC Xperia X8,0,0,0,18,0,0,0,0
20111229,SEMC Xperia X8,0,0,0,2,0,0,0,0
20111229,SEMC Xperia X10 Mini,0,0,0,1,0,0,0,0
20111229,D01E,0,5,0,6,5,0,0,0
20111229,Casio Casio G'zOne Commando,0,3,0,3,3,0,0,0
20111229,Boston,0,0,0,1,0,0,0,0
20111229,Pantech Apache,0,0,0,2,0,0,0,0
20111229,A80,0,1,0,1,1,0,0,0
20111229,A1_07,0,1,0,4,1,0,0,0
20111228,Motorola XOOM,0,16,0,20,16,0,0,0
20111228,Motorola XOOM,0,11,0,14,11,0,0,0
20111228,HTC Incredible 2,1,12,1,17,12,0,0,0
20111228,HTC Incredible S,1,5,1,8,5,2,2,0
20111228,HTC G2,0,11,0,14,11,0,0,0
20111228,vigor,0,5,0,4,4,0,0,0
20111228,victor,0,0,0,1,0,0,0,0
20111228,Acer Picasso,0,2,0,4,2,0,0,0
20111228,Acer Iconia Tab A100 (VanGogh),2,7,2,11,7,1,1,0
20111228,ZTE V9,0,1,0,1,1,0,0,0
20111228,unknown,6,0,6,209,0,2,2,0
20111228,Motorola Droid,0,1,0,4,1,0,0,0
20111228,umts_sage,0,1,0,2,1,0,0,0
20111228,Motorola Milestone2,0,1,0,1,1,0,0,0
20111228,umts_kobe,0,0,0,2,0,0,0,0
20111228,Motorola Defy,1,15,1,24,15,0,0,0
20111228,Motorola XOOM,0,2,0,3,2,0,0,0
20111228,umts_begonia,1,1,1,1,1,0,0,0
20111228,tostab04,0,1,0,2,1,0,0,0
20111228,Toshiba AT100,2,24,2,29,24,1,1,0
20111228,Samsung Galaxy Nexus,0,6,0,6,6,0,0,0
20111228,LG Optimus One,0,9,0,29,9,1,1,0
20111228,LG Optimus One,1,9,1,37,8,0,0,0
20111228,tcc8900,0,1,0,1,1,0,0,0
20111228,LG Swift,0,1,0,6,1,0,0,0
20111228,HTC Evo 4G,3,28,3,65,28,1,1,0
20111228,Motorola Photon 4G,0,4,0,4,4,0,0,0
20111228,Dell Streak 7,1,4,1,5,4,0,0,0
20111228,Dell Streak,0,3,0,5,3,0,0,0
20111228,Motorola XOOM,0,3,0,3,3,0,0,0
20111228,HTC EVO Shift 4G,0,8,0,14,8,0,0,0
20111228,skate,0,1,0,1,1,0,0,0
20111228,HTC Shooter,0,5,0,7,5,0,0,0
20111228,shooterk,0,2,0,2,2,0,0,0
20111228,HTC EVO 3D,0,6,0,11,6,0,0,0
20111228,Motorola Motoroi,0,0,0,2,0,0,0,0
20111228,Motorola Droid,0,5,0,10,4,0,0,0
20111228,sdkDemo,0,1,0,2,1,1,1,0
20111228,HTC Desire S,0,12,0,14,12,0,0,0
20111228,s5pv210bena,0,1,0,1,1,0,0,0
20111228,s200,0,1,0,1,1,0,0,0
20111228,HTC Sensation XL,1,2,1,2,2,0,0,0
20111228,ruby,0,1,0,1,1,0,0,0
20111228,rk29sdk,0,0,0,1,0,0,0,0
20111228,qsd8k_slim,0,2,0,2,2,0,0,0
20111228,HTC Sensation 4G,0,29,0,35,27,0,0,0
20111228,HTC Explorer,0,0,0,1,0,0,0,0
20111228,Acer Picasso,6,54,6,73,54,1,1,0
20111228,pasteur,0,0,0,1,0,0,0,0
20111228,HTC Nexus One,0,4,0,7,4,0,0,0
20111228,LG Optimus 2X,1,7,1,12,7,0,0,0
20111228,p990_esa-xxx,0,0,0,1,0,0,0,0
20111228,p990_EUR-xx,0,2,0,6,2,0,0,0
20111228,p990_262-xx,1,1,1,1,1,0,0,0
20111228,LG Optimus 2X,0,4,0,7,4,0,0,0
20111228,p925,0,5,0,9,5,0,0,0
20111228,p920,0,6,0,6,6,0,0,0
20111228,p745,0,1,0,1,1,0,0,0
20111228,Samsung Galaxy Tab 10.1,0,3,0,3,3,0,0,0
20111228,Motorola Atrix,0,15,0,16,15,0,0,0
20111228,Sony Tablet S,0,10,0,15,10,0,0,0
20111228,mt13_w698_i180_xunf_original_v7,0,1,0,1,1,0,0,0
20111228,msm7627_surf,0,2,0,2,2,0,0,0
20111228,msm7230,0,1,0,2,1,0,0,0
20111228,moon,0,1,0,0,0,0,0,0
20111228,mione_plus,0,1,0,1,1,0,0,0
20111228,HTC Thunderbolt,0,10,0,12,9,0,0,0
20111228,maya,0,0,0,1,0,0,0,0
20111228,HTC Wildfire S,0,1,0,1,1,0,0,0
20111228,HTC Wildfire S,1,8,1,24,7,3,3,0
20111228,Samsung Galaxy Nexus,0,5,0,8,5,0,0,0
20111228,m9,0,1,0,1,1,0,0,0
20111228,m801,0,2,0,3,2,0,0,0
20111228,m799ca,0,0,0,1,0,0,0,0
20111228,HTC Aria,0,2,0,2,2,0,0,0
20111228,LG Optimus Black,0,4,0,6,4,0,0,0
20111228,lgl45c,0,1,0,1,1,0,0,0
20111228,LG myTouch Q,0,0,0,1,0,0,0,0
20111228,lexikon,0,2,0,3,2,0,0,0
20111228,leo,0,6,0,7,6,1,1,0
20111228,HTC Legend,0,1,0,4,1,0,0,0
20111228,kingdom,0,1,0,3,1,0,0,0
20111228,Motorola Defy,1,2,1,1,1,0,0,0
20111228,jmasai,0,0,0,1,0,0,0,0
20111228,HTC Droid Incredible,0,14,0,20,13,0,0,0
20111228,LG Optimus LTE,0,0,0,1,0,0,0,0
20111228,Huawei U8650,0,3,0,4,3,0,0,0
20111228,Huawei U8510,0,0,0,1,0,0,0,0
20111228,hws7300u,0,3,0,3,3,0,0,0
20111228,Huawei M865,0,1,0,2,1,0,0,0
20111228,HTC myTouch 4G,0,17,0,24,17,0,0,0
20111228,gelatods_open-br,0,1,0,1,1,0,0,0
20111228,gelato_sea-xx,0,1,0,1,1,0,0,0
20111228,gelato_302-610,0,1,0,1,1,0,0,0
20111228,galaxysmtd,0,2,0,2,1,0,0,0
20111228,HTC Flyer,0,6,0,9,6,0,0,0
20111228,express,0,1,0,1,1,0,0,0
20111228,HTC myTouch 3G Slide,0,1,0,4,1,0,0,0
20111228,envt2,0,1,0,1,1,0,0,0
20111228,encore,0,3,0,4,3,0,0,0
20111228,Pantech EF34K,0,0,0,2,0,0,0,0
20111228,edison,0,1,0,1,1,0,0,0
20111228,LG myTouch E739,0,0,0,1,0,0,0,0
20111228,HTC myTouch 4G Slide,0,1,0,4,1,0,0,0
20111228,Motorola Droid X2,0,14,0,16,14,0,0,0
20111228,Samsung Nexus S,0,1,0,2,1,0,0,0
20111228,Samsung Nexus S,1,10,1,16,9,1,1,0
20111228,crane-m802h6,0,1,0,1,1,0,0,0
20111228,crane-h5,0,1,0,1,1,0,0,0
20111228,crane-evb,0,1,0,1,1,0,0,0
20111228,crane-a710,0,1,0,1,1,0,0,0
20111228,crane-Novo704FC_A1-SC3007,0,1,0,1,1,0,0,0
20111228,cosmo_EUR-XXX,0,3,0,4,3,0,0,0
20111228,cooper,0,0,0,1,0,0,0,0
20111228,HTC Chacha,0,3,0,8,3,0,0,0
20111228,Motorola Droid Bionic,0,6,0,8,6,1,1,0
20111228,Motorola Droid RAZR,0,7,0,10,7,0,0,0
