# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,os_version,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20111222,Android 2.2,9,169,9,305,165,7,7,0
20111222,Android 2.1,5,13,5,76,13,4,4,0
20111222,Android 3.2,4,51,4,66,48,2,2,0
20111222,Android 3.1,5,58,5,75,58,1,1,0
20111222,Android 3.0,0,4,0,5,4,0,0,0
20111222,Android 2.3.3+,37,570,37,849,559,14,14,0
20111222,0,11,197,9,385,194,2,2,0
20111221,Android 2.3,1,12,1,20,12,1,1,0
20111221,Android 2.2,22,168,22,297,164,10,9,0
20111221,Android 2.1,1,12,1,71,12,0,0,0
20111221,Android 3.2,6,51,5,64,48,0,0,0
20111221,Android 3.1,5,54,5,70,54,0,0,0
20111221,Android 3.0,0,4,0,5,4,0,0,0
20111221,Android 2.3.3+,34,547,34,812,536,10,10,0
20111221,0,16,189,14,369,186,3,2,0
20111220,Android 2.3,1,12,1,19,12,2,2,0
20111220,Android 2.2,6,157,6,274,152,4,4,0
20111220,Android 2.1,1,11,1,71,11,2,2,0
20111220,Android 3.2,7,52,7,69,49,1,1,0
20111220,Android 3.1,2,50,2,66,50,0,0,0
20111220,Android 3.0,0,4,0,5,4,0,0,0
20111220,Android 2.3.3+,29,529,29,784,520,14,14,0
20111220,0,10,170,10,338,165,3,3,0
20111219,Android 2.3,0,13,0,18,13,0,0,0
20111219,Android 2.2,13,157,13,271,151,6,6,0
20111219,Android 2.1,3,12,3,70,12,0,0,0
20111219,Android 3.2,3,53,3,67,50,1,1,0
20111219,Android 3.1,2,48,2,64,48,0,0,0
20111219,Android 3.0,0,4,0,5,4,0,0,0
20111219,Android 2.3.3+,30,514,30,762,507,17,17,0
20111219,0,13,157,11,312,152,3,3,0
20111218,Android 2.3,2,13,2,18,13,1,1,0
20111218,Android 2.2,15,151,15,259,146,3,3,0
20111218,Android 2.1,1,9,1,68,9,1,1,0
20111218,Android 3.2,10,52,9,67,49,3,3,0
20111218,Android 3.1,2,46,2,62,46,0,0,0
20111218,Android 3.0,0,4,0,5,4,0,0,0
20111218,Android 2.3.3+,35,501,35,733,494,22,22,0
20111218,0,17,150,16,299,144,1,1,0
20111217,Android 2.3,1,12,1,16,12,0,0,0
20111217,Android 2.2,22,139,22,246,136,8,8,1
20111217,Android 2.1,2,9,2,67,9,3,3,0
20111217,Android 3.2,5,48,5,61,45,1,1,0
20111217,Android 3.1,6,44,6,61,44,3,3,1
20111217,Android 3.0,0,4,0,5,4,0,0,0
20111217,Android 2.3.3+,37,489,37,703,482,15,15,2
20111217,0,17,133,17,279,127,4,4,0
20111216,Android 2.3,1,11,1,15,11,0,0,0
20111216,Android 2.2,16,127,16,227,124,7,7,0
20111216,Android 2.1,2,11,2,66,11,0,0,0
20111216,Android 3.2,4,46,4,57,43,0,0,0
20111216,Android 3.1,3,43,3,57,43,0,0,0
20111216,Android 3.0,0,4,0,5,4,1,1,0
20111216,Android 2.3.3+,36,468,36,667,463,14,14,0
20111216,0,14,121,11,259,115,3,3,0
20111215,Android 2.3,0,9,0,13,9,0,0,0
20111215,Android 2.2,13,117,13,213,115,9,9,0
20111215,Android 2.1,1,9,1,64,9,1,1,0
20111215,Android 3.2,6,43,5,55,40,1,1,0
20111215,Android 3.1,6,40,6,54,40,2,2,0
20111215,Android 3.0,0,4,0,4,4,0,0,0
20111215,Android 2.3.3+,37,445,37,634,441,21,21,0
20111215,0,16,111,16,241,105,4,4,0
20111214,Android 2.3,0,9,0,13,9,1,1,0
20111214,Android 2.2,13,113,13,203,111,6,6,0
20111214,Android 2.1,3,9,2,63,9,2,2,0
20111214,Android 3.2,6,41,6,53,38,1,1,0
20111214,Android 3.1,3,38,3,50,38,0,0,0
20111214,Android 3.0,0,4,0,4,4,0,0,0
20111214,Android 2.3.3+,48,425,48,600,421,14,14,0
20111214,0,16,97,16,216,92,4,4,0
20111213,Android 2.3,1,10,1,13,10,0,0,0
20111213,Android 2.2,16,105,16,190,103,10,10,0
20111213,Android 2.1,4,8,4,60,8,3,3,0
20111213,Android 3.2,6,38,6,48,35,2,2,0
20111213,Android 3.1,3,37,3,50,37,1,1,0
20111213,Android 3.0,0,4,0,4,4,0,0,0
20111213,Android 2.3.3+,59,394,58,552,390,13,12,1
20111213,0,30,86,27,196,83,6,6,0
20111212,Android 2.3,0,8,0,11,8,0,0,0
20111212,Android 2.2,9,97,9,172,96,6,6,0
20111212,Android 2.1,1,7,1,56,7,2,2,1
20111212,Android 3.2,5,33,5,44,32,1,1,0
20111212,Android 3.1,3,35,3,47,35,0,0,0
20111212,Android 3.0,1,4,1,4,4,0,0,0
20111212,Android 2.3.3+,20,343,20,492,339,13,13,0
20111212,0,8,66,8,166,62,1,1,0
20111211,Android 2.3,0,8,0,11,8,0,0,0
20111211,Android 2.2,11,94,11,163,93,7,7,0
20111211,Android 2.1,5,8,5,55,8,2,2,0
20111211,Android 3.2,2,33,2,43,32,4,4,0
20111211,Android 3.1,2,31,2,44,31,0,0,0
20111211,Android 3.0,0,3,0,3,3,0,0,0
20111211,Android 2.3.3+,33,334,32,477,331,14,14,0
20111211,0,7,61,6,150,57,4,4,0
20111210,Android 2.3,2,8,2,11,8,1,1,0
20111210,Android 2.2,13,92,13,153,91,6,6,0
20111210,Android 2.1,0,5,0,50,5,0,0,0
20111210,Android 3.2,3,34,3,41,33,0,0,0
20111210,Android 3.1,0,29,0,42,29,0,0,0
20111210,Android 3.0,0,3,0,3,3,0,0,0
20111210,Android 2.3.3+,40,318,40,448,316,20,20,0
20111210,0,9,59,9,139,56,4,4,0
20111209,Android 2.3,0,7,0,9,7,0,0,0
20111209,Android 2.2,12,86,12,142,85,7,7,0
20111209,Android 2.1,2,5,2,50,5,1,1,0
20111209,Android 3.2,3,32,3,39,31,0,0,0
20111209,Android 3.1,1,29,1,42,29,1,1,0
20111209,Android 3.0,1,3,1,3,3,0,0,0
20111209,Android 2.3.3+,25,298,25,411,296,10,10,1
20111209,0,9,58,9,126,55,2,2,0
20111208,Android 2.3,1,7,1,9,7,0,0,0
20111208,Android 2.2,6,83,6,132,82,5,5,1
20111208,Android 2.1,0,4,0,48,4,0,0,0
20111208,Android 3.2,2,30,2,36,29,2,2,0
20111208,Android 3.1,2,30,2,42,30,1,1,0
20111208,Android 3.0,0,2,0,2,2,0,0,0
20111208,Android 2.3.3+,25,279,25,384,277,8,8,1
20111208,0,9,53,9,113,51,3,3,0
20111207,Android 2.3,1,6,1,8,6,0,0,0
20111207,Android 2.2,9,83,9,127,82,8,8,0
20111207,Android 2.1,3,4,3,49,4,4,4,0
20111207,Android 3.2,5,29,5,34,28,0,0,0
20111207,Android 3.1,0,30,0,41,30,1,1,0
20111207,Android 3.0,0,2,0,2,2,0,0,0
20111207,Android 2.3.3+,23,259,23,356,257,6,6,0
20111207,0,3,51,3,101,49,2,2,0
20111206,Android 2.3,0,5,0,7,5,0,0,0
20111206,Android 2.2,8,82,8,118,81,5,5,0
20111206,Android 2.1,3,5,3,46,5,2,2,0
20111206,Android 3.2,3,26,3,30,25,0,0,0
20111206,Android 3.1,3,31,3,41,31,0,0,0
20111206,Android 3.0,1,2,1,2,2,0,0,0
20111206,Android 2.3.3+,18,242,18,334,240,7,7,1
20111206,0,7,50,7,97,48,1,1,0
20111205,Android 2.3,0,5,0,7,5,1,1,0
20111205,Android 2.2,10,78,10,109,77,2,2,0
20111205,Android 2.1,3,4,3,43,4,2,2,0
20111205,Android 3.2,2,24,2,29,23,0,0,0
20111205,Android 3.1,3,28,3,38,28,1,1,0
20111205,Android 3.0,0,1,0,1,1,0,0,0
20111205,Android 2.3.3+,22,232,22,317,230,12,12,0
20111205,0,2,45,2,89,43,1,1,0
20111204,Android 2.3,1,5,1,6,5,0,0,0
20111204,Android 2.2,8,70,8,99,69,3,3,0
20111204,Android 2.1,4,3,4,40,3,3,3,0
20111204,Android 3.2,2,24,2,27,23,0,0,0
20111204,Android 3.1,2,26,2,35,26,1,1,0
20111204,Android 3.0,0,1,0,1,1,0,0,0
20111204,Android 2.3.3+,25,222,25,296,220,3,3,0
20111204,0,7,46,7,87,44,1,1,1
20111203,Android 2.3,0,4,0,5,4,0,0,0
20111203,Android 2.2,14,66,14,92,65,4,4,1
20111203,Android 2.1,0,2,0,36,2,1,1,0
20111203,Android 3.2,2,22,2,27,21,0,0,0
20111203,Android 3.1,5,25,5,33,25,2,2,0
20111203,Android 3.0,0,1,0,1,1,0,0,0
20111203,Android 2.3.3+,34,196,34,269,194,11,11,1
20111203,0,6,43,6,81,42,1,1,0
20111202,Android 2.3,0,4,0,5,4,0,0,0
20111202,Android 2.2,11,62,11,83,61,4,4,3
20111202,Android 2.1,3,3,3,36,3,3,3,0
20111202,Android 3.2,4,19,4,23,18,0,0,0
20111202,Android 3.1,4,22,3,29,22,2,2,0
20111202,Android 3.0,0,1,0,1,1,0,0,0
20111202,Android 2.3.3+,25,172,25,236,170,6,6,2
20111202,0,12,37,12,71,36,1,1,0
20111201,Android 2.3,0,4,0,5,4,0,0,0
20111201,Android 2.2,9,55,9,72,53,4,3,1
20111201,Android 2.1,0,4,0,33,4,1,1,0
20111201,Android 3.2,1,16,0,19,15,0,0,0
20111201,Android 3.1,4,19,4,24,19,0,0,0
20111201,Android 3.0,0,1,0,1,1,0,0,0
20111201,Android 2.3.3+,16,153,16,213,152,3,3,3
20111201,0,7,29,7,59,28,0,0,0
20111130,Android 2.3,0,4,0,5,4,0,0,0
20111130,Android 2.2,7,49,7,62,47,2,2,1
20111130,Android 2.1,1,5,1,33,5,0,0,0
20111130,Android 3.2,4,14,3,18,14,1,1,0
20111130,Android 3.1,3,17,3,21,16,1,1,0
20111130,Android 3.0,1,1,1,1,1,0,0,0
20111130,Android 2.3.3+,20,139,20,197,138,5,5,1
20111130,0,3,24,3,52,23,0,0,1
20111129,Android 2.3,1,4,1,5,4,0,0,0
20111129,Android 2.2,8,44,8,56,43,1,1,0
20111129,Android 2.1,0,4,0,32,4,1,1,0
20111129,Android 3.2,3,11,3,14,11,1,1,0
20111129,Android 3.1,2,15,1,18,14,0,0,0
20111129,Android 2.3.3+,18,125,18,179,124,3,3,5
20111129,0,1,22,1,46,21,3,3,0
20111128,Android 2.3,0,3,0,4,3,0,0,0
20111128,Android 2.2,5,38,5,49,37,1,1,0
20111128,Android 2.1,1,5,1,32,5,0,0,0
20111128,Android 3.2,1,8,1,11,8,0,0,0
20111128,Android 3.1,2,14,2,18,14,1,1,0
20111128,Android 2.3.3+,17,110,17,160,109,2,2,3
20111128,0,6,24,6,46,23,2,2,0
20111127,Android 2.3,2,3,2,4,3,1,1,0
20111127,Android 2.2,5,34,5,44,33,0,0,2
20111127,Android 2.1,1,4,1,31,4,3,3,0
20111127,Android 3.2,1,7,1,9,7,0,0,0
20111127,Android 3.1,5,14,4,17,14,0,0,0
20111127,Android 2.3.3+,13,94,13,144,94,3,2,5
20111127,0,9,21,9,38,20,1,1,0
20111126,Android 2.3,0,2,0,0,0,0,0,0
20111126,Android 2.2,0,29,0,0,0,0,0,0
20111126,Android 2.1,0,6,0,0,0,0,0,0
20111126,Android 3.2,0,6,0,0,0,0,0,0
20111126,Android 3.1,0,9,0,0,0,0,0,0
20111126,Android 2.3.3+,0,88,0,0,0,0,0,0
20111126,0,0,15,0,0,0,0,0,0
20111125,Android 2.3,0,2,0,0,0,0,0,0
20111125,Android 2.2,0,24,0,0,0,0,0,0
20111125,Android 2.1,0,5,0,0,0,0,0,0
20111125,Android 3.2,0,3,0,0,0,0,0,0
20111125,Android 3.1,0,7,0,0,0,0,0,0
20111125,Android 2.3.3+,0,77,0,0,0,0,0,0
20111125,0,0,9,0,0,0,0,0,0
20111124,Android 2.3,0,2,0,0,0,0,0,0
20111124,Android 2.2,0,21,0,0,0,0,0,0
20111124,Android 2.1,0,8,0,0,0,0,0,0
20111124,Android 3.2,0,3,0,0,0,0,0,0
20111124,Android 3.1,0,6,0,0,0,0,0,0
20111124,Android 2.3.3+,0,69,0,0,0,0,0,0
20111124,0,0,8,0,0,0,0,0,0
20111123,Android 2.3,0,2,0,0,0,0,0,0
20111123,Android 2.2,0,21,0,0,0,0,0,0
20111123,Android 2.1,0,3,0,0,0,0,0,0
20111123,Android 3.2,0,3,0,0,0,0,0,0
20111123,Android 3.1,0,6,0,0,0,0,0,0
20111123,Android 2.3.3+,0,45,0,0,0,0,0,0
20111123,0,0,7,0,0,0,0,0,0
20111122,Android 2.3,0,2,0,0,0,0,0,0
20111122,Android 2.2,0,17,0,0,0,0,0,0
20111122,Android 2.1,0,2,0,0,0,0,0,0
20111122,Android 3.2,0,1,0,0,0,0,0,0
20111122,Android 3.1,0,5,0,0,0,0,0,0
20111122,Android 2.3.3+,0,35,0,0,0,0,0,0
20111122,0,0,5,0,0,0,0,0,0
20111121,Android 2.3,0,2,0,0,0,0,0,0
20111121,Android 2.2,0,12,0,0,0,0,0,0
20111121,Android 2.1,0,3,0,0,0,0,0,0
20111121,Android 3.2,0,1,0,0,0,0,0,0
20111121,Android 3.1,0,6,0,0,0,0,0,0
20111121,Android 2.3.3+,0,26,0,0,0,0,0,0
20111121,0,0,4,0,0,0,0,0,0
20111120,Android 2.3,0,1,0,0,0,0,0,0
20111120,Android 2.2,0,9,0,0,0,0,0,0
20111120,Android 2.1,0,3,0,0,0,0,0,0
20111120,Android 3.2,0,1,0,0,0,0,0,0
20111120,Android 3.1,0,6,0,0,0,0,0,0
20111120,Android 2.3.3+,0,21,0,0,0,0,0,0
20111120,0,0,2,0,0,0,0,0,0
20111119,Android 2.3,0,1,0,0,0,0,0,0
20111119,Android 2.2,0,5,0,0,0,0,0,0
20111119,Android 2.1,0,4,0,0,0,0,0,0
20111119,Android 3.1,0,4,0,0,0,0,0,0
20111119,Android 2.3.3+,0,14,0,0,0,0,0,0
20111118,Android 2.3,0,1,0,0,0,0,0,0
20111118,Android 2.2,0,4,0,0,0,0,0,0
20111118,Android 2.1,0,2,0,0,0,0,0,0
20111118,Android 3.1,0,1,0,0,0,0,0,0
20111118,Android 2.3.3+,0,8,0,0,0,0,0,0
20111117,Android 2.3,0,1,0,0,0,0,0,0
20111117,Android 2.2,0,3,0,0,0,0,0,0
20111117,Android 2.1,0,2,0,0,0,0,0,0
20111117,Android 3.1,0,1,0,0,0,0,0,0
20111117,Android 2.3.3+,0,9,0,0,0,0,0,0
20111116,Android 2.2,0,3,0,0,0,0,0,0
20111116,Android 2.1,0,3,0,0,0,0,0,0
20111116,Android 3.1,0,1,0,0,0,0,0,0
20111116,Android 2.3.3+,0,9,0,0,0,0,0,0
