# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,carrier,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120201,New Cell Inc. dba Cellcom,0,1,0,0,0,0,0,0
20120201,Network Norway,0,0,0,2,0,0,0,0
20120201,Netia Mobile,0,13,0,22,13,0,0,0
20120201,Netcom GSM AS,0,4,0,5,4,0,0,0
20120201,Nepal Telecommunications,0,0,0,1,0,0,0,0
20120201,Ncell,0,0,0,1,0,0,0,0
20120201,Natrindo (Lippo Telecom),0,1,0,2,1,0,0,0
20120201,NZ Communications - UMTS Network,0,1,0,4,1,0,0,0
20120201,NTT DOCOMO,0,11,0,17,11,0,0,0
20120201,Méditélécom (GSM),0,0,0,1,0,0,0,0
20120201,Movistar,0,8,0,19,8,0,0,0
20120201,Mossel (Jamaica) Ltd.,0,0,0,1,0,0,0,0
20120201,Mobitel,0,1,0,2,1,0,0,0
20120201,Mobistar,0,2,0,4,2,0,0,0
20120201,Mobilink,0,1,0,0,0,0,0,0
20120201,Mobilecom,0,0,0,1,0,0,0,0
20120201,MobileOne,0,3,0,3,3,0,0,0
20120201,Mobile Telesystems,0,6,0,25,6,0,0,0
20120201,Mobile Telephone Networks,0,11,0,18,11,0,0,0
20120201,Mobile Telecommunications Ltd.,0,1,0,1,1,0,0,0
20120201,Mobile Telecommunications Company,0,1,0,1,1,0,0,0
20120201,MetroPCS,0,10,0,41,10,0,0,0
20120201,Meteor Mobile Communications Ltd.,0,2,0,4,2,0,0,0
20120201,Megafon,0,13,0,25,13,0,0,0
20120201,Maxis,0,3,0,7,3,0,0,0
20120201,Manx Telecom,0,0,0,2,0,0,0,0
20120201,Mahanagar Telephone Nigam Ltd.,0,1,0,2,1,0,0,0
20120201,MTS,0,1,0,2,1,0,0,0
20120201,M-Tel GSM BG,0,2,0,2,2,0,0,0
20120201,Latvian Mobile Phone,1,0,1,3,0,1,1,0
20120201,LG U+,0,3,0,15,3,0,0,0
20120201,Kyivstar GSM,1,1,1,4,1,1,1,0
20120201,Kar-Tel llc,0,0,0,1,0,0,0,0
20120201,KT,0,10,0,19,10,0,0,0
20120201,KPN Telecom B.V.,0,5,0,11,5,0,0,0
20120201,K Telecom CJSC,0,0,0,1,0,0,0,0
20120201,Iusacell,0,2,0,2,2,0,0,0
20120201,Ittissalat Al Maghrid,0,1,0,7,1,0,0,0
20120201,Instituto Costarricense de Electricidad - ICE,0,0,0,1,0,0,0,0
20120201,Info Quest S.A.,0,0,0,1,0,0,0,0
20120201,Indosat - M3,0,0,0,1,0,0,0,0
20120201,Idea Cellular Ltd.,0,0,0,3,0,0,0,0
20120201,Idea (Polska Telefonia Komórkowa Centertel Sp. Z.o.o),0,7,0,18,7,0,0,0
20120201,Iceland Telecom Ltd.,0,2,0,1,1,0,0,0
20120201,Hutchison Telecom,0,1,0,1,1,0,0,0
20120201,Hutchison 3G UK Ltd.,1,20,1,38,20,0,0,0
20120201,Hutchison 3G Austria,0,4,0,11,4,0,0,0
20120201,Hutchison 3G Australia Pty. Ltd.,0,2,0,3,2,0,0,0
20120201,Hutchinson Max Telecom,0,4,0,6,4,0,0,0
20120201,Hutchinson Essar South Ltd.,0,0,0,4,0,0,0,0
20120201,Hola Paraguay S.A.,0,0,0,1,0,0,0,0
20120201,Hi3G,0,4,0,5,4,0,0,0
20120201,Hexicom India,0,0,0,1,0,0,0,0
20120201,H3G Access AB,0,2,0,3,2,0,0,0
20120201,H3G,0,9,0,15,8,0,0,0
20120201,Globul,0,1,0,3,1,0,0,0
20120201,Globe Telecom,1,4,1,5,4,0,0,0
20120201,Global Telecom,0,5,0,9,5,0,0,0
20120201,Geocell Ltd.,0,0,0,1,0,0,0,0
20120201,GSMBIH,0,1,0,1,1,0,0,0
20120201,GSM900/HKCSL,0,3,0,4,3,0,0,0
20120201,GSM1800/Peoples Telephone Company Ltd.,0,0,0,1,0,0,0,0
20120201,GCI Communications Corp.,0,0,0,1,0,0,0,0
20120201,Fastlink,0,0,0,1,0,0,0,0
20120201,Fascel Ltd.,0,1,0,1,1,0,0,0
20120201,Faroese Telecom - GSM,0,1,0,1,1,0,0,0
20120201,Far EasTone Telecommunications Co Ltd,0,0,0,2,0,0,0,0
20120201,Excelcomindo,1,1,1,3,1,0,0,0
20120201,Euskaltel,0,1,0,2,1,0,0,0
20120201,Etisalat,0,1,0,3,1,0,0,0
20120201,Etihad Etisalat Company (Mobily),1,5,1,10,5,1,1,0
20120201,Escotel Mobile Communications Pvt Ltd.,0,1,0,1,1,0,0,0
20120201,Entel Telefonica Móvil,0,0,0,1,0,0,0,0
20120201,Elisa Matkapuhelinpalvelut Ltd.,0,1,0,1,1,0,0,0
20120201,Econet,0,0,0,1,0,0,0,0
20120201,East Kentucky Network LLC dba Appalachian Wireless,0,1,0,2,1,0,0,0
20120201,ENTEL S.A.,0,1,0,1,1,0,0,0
20120201,EMT GSM,0,1,0,1,1,0,0,0
20120201,EMS - Mobinil,0,1,0,1,1,0,0,0
20120201,ECC,0,1,0,1,1,0,0,0
20120201,E-Plus Mobilfunk GmbH & Co. KG,0,27,0,44,26,1,1,0
20120201,Digitel,0,2,0,4,2,0,0,0
20120201,DhiMobile,0,0,0,1,0,0,0,0
20120201,Daewoo Unitel,1,1,1,1,1,0,0,0
20120201,DNA,0,1,0,5,1,0,0,0
20120201,DIGI,0,3,0,7,3,0,0,0
20120201,Cricket Wireless,0,10,0,30,10,0,0,0
20120201,Cosmote,0,4,0,10,4,0,0,0
20120201,Cosmorom,0,3,0,6,3,0,0,0
20120201,Corporación Digitel,0,1,0,1,1,0,0,0
20120201,Comcel S.A. Occel S.A./Celcaribe,0,4,0,7,4,0,0,0
20120201,Colombia Móvil S.A.,0,0,0,1,0,0,0,0
20120201,Cincinnati Bell Wireless LLC,0,1,0,2,1,0,0,0
20120201,Chungwa Telecom,0,4,0,7,4,0,0,0
20120201,China Unicom,0,7,0,16,7,0,0,0
20120201,China Mobile,0,10,0,12,9,0,0,0
20120201,Celtel Zambia Ltd.,0,0,0,1,0,0,0,0
20120201,Cellular South Inc.,0,1,0,7,1,0,0,0
20120201,Cellcom Israel Ltd.,0,3,0,5,3,0,0,0
20120201,Cell C (Pty) Ltd.,0,3,0,5,3,0,0,0
20120201,CelCom,0,2,0,8,2,0,0,0
20120201,Cable & Wireless Panama S.A.,0,1,0,2,1,0,0,0
20120201,CYTA,0,1,0,2,1,0,0,0
20120201,CTMR Cel,0,9,0,12,9,0,0,0
20120201,CTI PCS S.A.,0,1,0,6,1,0,0,0
20120201,CAT CDMA,0,2,0,2,2,0,0,0
20120201,Bouygues Telecom,0,27,0,50,27,0,0,0
20120201,Boost Mobile,0,5,0,23,5,0,0,0
20120201,Bité GSM,0,0,0,1,0,0,0,0
20120201,Bharti Mobinet Ltd.,0,0,0,2,0,0,0,0
20120201,Bharti Mobile Ltd.,1,1,1,1,1,0,0,0
20120201,Bharti Cellular Ltd.,0,6,0,10,6,0,0,0
20120201,Bharat Sanchar Nigam Ltd. (BSNL),0,3,0,7,3,0,0,0
20120201,Bell Mobility,1,11,1,22,11,0,0,0
20120201,Bec Line GSM,1,10,1,21,10,1,1,0
20120201,Baykal Westcom,0,0,0,1,0,0,0,0
20120201,Base,0,5,0,12,5,0,0,0
20120201,Bakcell Limited Liabil ity Company,0,0,0,1,0,0,0,0
20120201,BT Ignite Nederland B.V.,0,1,0,3,1,0,0,0
20120201,BPL Mobile Communications Ltd.,1,2,1,2,2,0,0,0
20120201,BHR Mobile Plus,0,1,0,1,1,0,0,0
20120201,BCP,1,4,1,7,4,0,0,0
20120201,Azercell Limited Liability Joint Venture,0,1,0,2,1,0,0,0
20120201,Aycell,0,1,0,2,1,0,0,0
20120201,Astelit,0,1,0,4,1,0,0,0
20120201,Aria,0,2,0,6,1,0,0,0
20120201,Android Emulator,0,0,0,3,0,0,0,0
20120201,Ancel,0,0,0,1,0,0,0,0
20120201,Amena,0,8,0,14,8,0,0,0
20120201,Alltel Communications Inc.,0,0,0,2,0,0,0,0
20120201,Algérie Telecom,0,0,0,1,0,0,0,0
20120201,Alfa,0,2,0,2,2,0,0,0
20120201,Aircel Ltd.,0,1,0,2,1,0,0,0
20120201,Airadigm Communications,1,1,1,1,1,0,0,0
20120201,AirTel - Karnataka,0,1,0,5,1,0,0,0
20120201,ATL Algar,0,2,0,9,2,0,0,0
20120201,AT&T,1,121,1,256,115,0,0,0
20120201,AIS GSM,0,5,0,5,5,0,0,0
20120201,3,0,3,0,5,3,0,0,0
20120131,unknown,0,0,0,4,0,0,0,0
20120131,o2,1,11,1,28,11,1,1,0
20120131,nTelos,1,5,1,30,5,1,1,0
20120131,au,0,4,0,8,4,0,0,0
20120131,Xfera,0,7,0,10,7,0,0,0
20120131,Wind,0,13,0,27,12,0,0,0
20120131,Wataniya Telecom,0,1,0,1,1,0,0,0
20120131,WIND Mobile,0,0,0,2,0,0,0,0
20120131,Vodafone Malta,0,0,0,1,0,0,0,0
20120131,Vodafone - ZA,0,6,0,16,6,0,0,0
20120131,Vodafone - RO,0,5,0,13,5,0,0,0
20120131,Vodafone - PT,1,5,1,8,5,0,0,0
20120131,Vodafone - NZ,0,3,0,4,3,0,0,0
20120131,Vodafone - NL,0,7,0,11,7,0,0,0
20120131,Vodafone - IE,0,3,0,5,3,0,0,0
20120131,Vodafone - GR,0,3,0,5,3,0,0,0
20120131,Vodafone - FR,1,31,1,64,30,1,1,0
20120131,Vodafone - CZ,0,5,0,8,5,0,0,0
20120131,Vodafone - CH,0,6,0,8,6,0,0,0
20120131,Vodafone - AU,1,13,1,26,13,0,0,0
20120131,Vodafone - AT,0,1,0,4,1,0,0,0
20120131,Vodafone,2,65,2,133,64,1,1,0
20120131,Virgin Mobile,0,19,0,49,18,1,1,0
20120131,Vinaphone,0,1,0,1,1,0,0,0
20120131,Verizon Wireless,2,264,2,509,255,0,0,0
20120131,VIPnet/VIPnet d.o.o.,0,1,0,4,1,0,0,0
20120131,Usha Martin Telecom Ltd.,0,1,0,1,1,0,0,0
20120131,Ukrtelecom,0,1,0,2,1,0,0,0
20120131,"Ukrainian Mobile Communication, UMC",0,0,0,3,0,0,0,0
20120131,UNKNOWN,28,926,26,1641,897,13,13,0
20120131,U.S. Cellular,0,10,0,19,10,0,0,0
20120131,Tusmobil d.o.o.,0,0,0,1,0,0,0,0
20120131,Turkcell,1,6,1,11,6,1,1,0
20120131,True Move,0,1,0,1,1,0,0,0
20120131,Total Access Communication,1,2,1,4,2,0,0,0
20120131,Tikiphone,0,0,0,1,0,0,0,0
20120131,Tess,0,1,0,2,1,0,0,0
20120131,Telus Mobility,0,7,0,30,7,2,2,0
20120131,Telstra,1,14,1,20,14,0,0,0
20120131,Telsim GSM,0,4,0,9,4,0,0,0
20120131,Telkomsel,0,4,0,7,4,0,0,0
20120131,Telia Sonera AB,0,10,0,15,9,0,0,0
20120131,Telia,0,1,0,3,1,0,0,0
20120131,Telestet,0,0,0,1,0,0,0,0
20120131,Telest Cel,0,0,0,1,0,0,0,0
20120131,Telesc Cel,1,7,1,12,7,0,0,0
20120131,Telenor d.o.o.,0,3,0,5,3,0,0,0
20120131,Telenor Sverige AB,1,7,1,11,7,0,0,0
20120131,Telenor Mobil AS,0,5,0,6,5,0,0,0
20120131,Telems Cel,0,2,0,7,2,0,0,0
20120131,Telekom Srbija a.d.,0,2,0,4,2,0,0,0
20120131,Telekom,0,15,0,26,14,0,0,0
20120131,Telefónica O2 Czech Republic a.s.,0,3,0,6,3,0,0,0
20120131,Telefónica Móviles Colombia S.A.,0,2,0,4,2,0,0,0
20120131,Telecom Personal S.A.,0,1,0,2,0,0,0,0
20120131,Telecom New Zealand - UMTS Ntework,0,1,0,3,1,0,0,0
20120131,Telecom Italia Mobile (TIM),0,8,0,21,7,1,1,0
20120131,Telecel,0,1,0,1,1,0,0,0
20120131,Teleacre Cel,0,2,0,4,2,0,0,0
20120131,Tele2/Tele2 d.o.o.,0,2,0,4,2,0,0,0
20120131,Tele2 Sverige AB,1,9,1,18,9,0,0,0
20120131,Tele2 (Netherlands) B.V.,0,0,0,2,0,0,0,0
20120131,Tele2,0,3,0,3,3,0,0,0
20120131,"Telcel, C.A.",0,0,0,1,0,0,0,0
20120131,Tango,0,0,0,1,0,0,0,0
20120131,Taiwan Mobile Co. Ltd,0,5,0,6,5,0,0,0
20120131,TSC Kazak Telecom,0,1,0,1,1,0,0,0
20120131,"TMN - Telecomunicações Móveis Nacionais, S.A.",0,0,0,5,0,0,0,0
20120131,TIM Peru,0,0,0,1,0,0,0,0
20120131,TDC Switzerland AG,0,2,0,2,1,0,0,0
20120131,TDC Mobil,0,1,0,3,1,0,0,0
20120131,T-Mobile - US,2,96,2,209,95,0,0,0
20120131,T-Mobile - SK,0,1,0,2,1,0,0,0
20120131,T-Mobile - PL,0,4,0,10,4,0,0,0
20120131,T-Mobile - NL,0,8,0,15,8,0,0,0
20120131,T-Mobile - MK,0,0,0,1,0,0,0,0
20120131,T-Mobile - HU,0,6,0,13,6,0,0,0
20120131,T-Mobile - HR,0,0,0,1,0,0,0,0
20120131,T-Mobile - CZ,0,0,0,6,0,0,0,0
20120131,T-Mobile - AT,0,5,0,9,5,0,0,0
20120131,T-Mobile,0,20,0,48,19,0,0,0
20120131,Sterling Cellular Ltd.,0,0,0,3,0,0,0,0
20120131,Starhub,0,3,0,9,3,0,0,0
20120131,Sprint,2,122,2,325,121,4,4,0
20120131,Spice Communications Ltd.,0,0,0,1,0,1,1,0
20120131,Sonofon,0,2,0,4,2,0,0,0
20120131,Sonera Carrier Networks Oy,0,0,0,3,0,0,0,0
20120131,SoftBank,0,2,0,4,2,0,0,0
20120131,Smartcom,0,2,0,4,2,0,0,0
20120131,Smart Communications,0,3,0,8,3,1,1,0
20120131,Singtel,0,8,0,26,8,0,0,0
20120131,Sea Mobile,0,1,0,7,1,0,0,0
20120131,Saunalahti Group Ltd.,0,2,0,3,2,0,0,0
20120131,Saudi Telecom,1,2,1,6,2,0,0,0
20120131,Satelindo,0,3,0,4,3,0,0,0
20120131,Safaricom Ltd.,0,1,0,1,1,0,0,0
20120131,SK Telecom,0,6,0,16,6,0,0,0
20120131,SI Mobil,0,0,0,2,0,0,0,0
20120131,Rogers Wireless,0,18,0,38,18,0,0,0
20120131,Reliable Internet Services Ltd.,0,1,0,1,1,0,0,0
20120131,RLE,0,0,0,2,0,0,0,0
20120131,QATARNET,0,1,0,1,1,0,0,0
20120131,Proximus,0,2,0,7,2,0,0,0
20120131,Plus GSM (Polkomtel S.A.),0,5,0,10,5,0,0,0
20120131,Pine Telephone Company dba Pine Cellular,0,0,0,1,0,0,0,0
20120131,Pelephone Communications Ltd.,0,3,0,6,3,0,0,0
20120131,Partner Communications Co. Ltd.,2,9,2,12,9,0,0,0
20120131,Pannon GSM,0,1,0,5,1,0,0,0
20120131,PAK Telecom Mobile Ltd. (UFONE),0,0,0,1,0,0,0,0
20120131,Orascom Telecom Algérie,0,1,0,1,0,0,0,0
20120131,"Orange, GSM",0,2,0,5,1,1,1,0
20120131,Orange Tunisie,1,1,1,1,1,0,0,0
20120131,Orange Romania,0,3,0,7,3,0,0,0
20120131,Orange La Réunion,0,2,0,3,2,0,0,0
20120131,Orange Communications SA,0,2,0,6,2,0,0,0
20120131,Orange,1,82,0,161,79,1,1,0
20120131,Optus,0,18,0,25,16,0,0,0
20120131,"Optimus - Telecomunicações, S.A.",0,2,0,2,2,0,0,0
20120131,Omnitel,0,0,0,1,0,0,0,0
20120131,Oman Mobile Telecommunications Company (Oman Mobile),0,1,0,1,1,0,0,0
20120131,O2 UK Ltd.,5,39,5,63,39,0,0,0
20120131,O2,0,0,0,2,0,0,0,0
20120131,Nov Operator,0,0,0,1,0,0,0,0
20120131,Nizhegorodskaya Cellular Communications,0,1,0,1,1,0,0,0
20120131,New Cell Inc. dba Cellcom,0,1,0,0,0,0,0,0
20120131,Network Norway,0,0,0,1,0,0,0,0
20120131,Netia Mobile,0,13,0,22,13,0,0,0
20120131,Netcom GSM AS,0,5,0,6,5,0,0,0
20120131,Nepal Telecommunications,0,0,0,1,0,0,0,0
20120131,Ncell,0,0,0,1,0,0,0,0
20120131,Natrindo (Lippo Telecom),0,1,0,2,1,0,0,0
20120131,NZ Communications - UMTS Network,0,1,0,4,1,0,0,0
20120131,NTT DOCOMO,1,11,1,17,11,0,0,0
20120131,Movistar,0,8,0,19,8,0,0,0
20120131,Mossel (Jamaica) Ltd.,0,0,0,1,0,0,0,0
20120131,Mobitel,0,0,0,1,0,0,0,0
20120131,Mobistar,0,2,0,4,2,0,0,0
20120131,Mobilink,0,1,0,0,0,0,0,0
20120131,Mobilecom,0,0,0,1,0,0,0,0
20120131,MobileOne,0,3,0,3,3,0,0,0
20120131,Mobile Telesystems,0,7,0,25,7,0,0,0
20120131,Mobile Telephone Networks,0,11,0,18,11,0,0,0
20120131,Mobile Telecommunications Ltd.,0,1,0,1,1,0,0,0
20120131,Mobile Telecommunications Company,0,1,0,1,1,0,0,0
20120131,MetroPCS,0,10,0,40,10,0,0,0
20120131,Meteor Mobile Communications Ltd.,0,2,0,4,2,0,0,0
20120131,Megafon,0,13,0,25,13,0,0,0
20120131,Maxis,1,3,1,7,3,0,0,0
20120131,Manx Telecom,0,0,0,2,0,0,0,0
20120131,Mahanagar Telephone Nigam Ltd.,0,1,0,2,1,0,0,0
20120131,MTS,0,1,0,2,1,0,0,0
20120131,MTC Touch,0,0,0,1,0,0,0,0
20120131,M-Tel GSM BG,0,2,0,2,2,0,0,0
20120131,Latvian Mobile Phone,0,0,0,2,0,0,0,0
20120131,LG U+,2,3,2,15,3,1,1,0
20120131,Kyivstar GSM,0,1,0,4,1,0,0,0
20120131,Kar-Tel llc,0,0,0,1,0,0,0,0
20120131,KT,1,10,1,20,10,0,0,0
20120131,KPN Telecom B.V.,0,4,0,10,4,0,0,0
20120131,K Telecom CJSC,0,0,0,1,0,0,0,0
20120131,Iusacell,0,2,0,2,2,0,0,0
20120131,Ittissalat Al Maghrid,0,1,0,5,1,0,0,0
20120131,Instituto Costarricense de Electricidad - ICE,0,0,0,1,0,0,0,0
20120131,Info Quest S.A.,0,0,0,1,0,0,0,0
20120131,Indosat - M3,0,0,0,1,0,0,0,0
20120131,Idea Cellular Ltd.,0,0,0,3,0,0,0,0
20120131,Idea (Polska Telefonia Komórkowa Centertel Sp. Z.o.o),1,7,1,16,7,1,1,0
20120131,Iceland Telecom Ltd.,0,2,0,1,1,0,0,0
20120131,Hutchison Telecom,0,1,0,1,1,0,0,0
20120131,Hutchison 3G UK Ltd.,0,18,0,35,18,0,0,0
20120131,Hutchison 3G Austria,1,4,1,11,4,0,0,0
20120131,Hutchison 3G Australia Pty. Ltd.,0,2,0,3,2,0,0,0
20120131,Hutchinson Max Telecom,0,4,0,6,4,0,0,0
20120131,Hutchinson Essar South Ltd.,0,0,0,4,0,0,0,0
20120131,Hola Paraguay S.A.,0,0,0,1,0,0,0,0
20120131,Hi3G,0,4,0,5,4,0,0,0
20120131,Hexicom India,0,0,0,1,0,0,0,0
20120131,H3G Access AB,0,2,0,3,2,0,0,0
20120131,H3G,0,10,0,16,9,0,0,0
20120131,Globul,0,1,0,3,1,0,0,0
20120131,Globe Telecom,0,2,0,3,2,0,0,0
20120131,Global Telecom,0,5,0,9,5,0,0,0
20120131,Geocell Ltd.,0,0,0,1,0,0,0,0
20120131,GSMBIH,0,1,0,1,1,0,0,0
20120131,GSM900/HKCSL,0,3,0,4,3,0,0,0
20120131,GSM1800/Peoples Telephone Company Ltd.,0,0,0,1,0,0,0,0
20120131,GCI Communications Corp.,0,0,0,1,0,0,0,0
20120131,Fastlink,0,0,0,1,0,0,0,0
20120131,Fascel Ltd.,0,1,0,1,1,0,0,0
20120131,Faroese Telecom - GSM,0,1,0,1,1,0,0,0
20120131,Far EasTone Telecommunications Co Ltd,0,0,0,2,0,0,0,0
20120131,Excelcomindo,0,0,0,2,0,0,0,0
20120131,Euskaltel,0,1,0,2,1,0,0,0
20120131,Etisalat,0,0,0,1,0,0,0,0
20120131,Etihad Etisalat Company (Mobily),0,5,0,9,5,0,0,0
20120131,Escotel Mobile Communications Pvt Ltd.,1,1,1,1,1,0,0,0
20120131,Entel Telefonica Móvil,0,0,0,1,0,0,0,0
20120131,Elisa Matkapuhelinpalvelut Ltd.,0,1,0,1,1,0,0,0
20120131,Econet,0,0,0,1,0,0,0,0
20120131,East Kentucky Network LLC dba Appalachian Wireless,0,1,0,2,1,0,0,0
20120131,ENTEL S.A.,0,1,0,1,1,0,0,0
20120131,EMS - Mobinil,0,2,0,2,2,0,0,0
20120131,ECC,0,1,0,1,1,0,0,0
20120131,E-Plus Mobilfunk GmbH & Co. KG,0,28,0,42,27,0,0,0
20120131,Digitel,0,1,0,3,1,0,0,0
20120131,DhiMobile,0,0,0,1,0,0,0,0
20120131,DNA,0,1,0,5,1,0,0,0
20120131,DIGI,0,3,0,7,3,0,0,0
20120131,Cricket Wireless,0,10,0,30,10,1,1,0
20120131,Cosmote,0,3,0,9,3,0,0,0
20120131,Cosmorom,1,3,1,5,3,0,0,0
20120131,Corporación Digitel,0,1,0,1,1,0,0,0
20120131,Comcel S.A. Occel S.A./Celcaribe,0,4,0,7,4,0,0,0
20120131,Colombia Móvil S.A.,0,0,0,1,0,0,0,0
20120131,Cincinnati Bell Wireless LLC,0,1,0,2,1,0,0,0
20120131,Chungwa Telecom,0,4,0,7,4,0,0,0
20120131,China Unicom,0,7,0,16,7,0,0,0
20120131,China Mobile,0,10,0,12,9,0,0,0
20120131,Celtel Zambia Ltd.,0,0,0,1,0,0,0,0
20120131,Cellular South Inc.,1,1,1,7,1,0,0,0
20120131,Cellcom Israel Ltd.,0,3,0,5,3,0,0,0
20120131,Cell C (Pty) Ltd.,0,3,0,5,3,0,0,0
20120131,CelCom,0,2,0,8,2,0,0,0
20120131,Cable & Wireless Panama S.A.,0,1,0,2,1,0,0,0
20120131,CYTA,0,1,0,3,1,0,0,0
20120131,CTMR Cel,0,9,0,12,9,0,0,0
20120131,CTI PCS S.A.,1,1,1,6,1,0,0,0
20120131,CAT CDMA,0,2,0,2,2,0,0,0
20120131,Bouygues Telecom,1,27,1,53,27,0,0,0
20120131,Boost Mobile,0,5,0,23,5,0,0,0
20120131,Bité GSM,0,0,0,1,0,0,0,0
20120131,Bharti Mobinet Ltd.,0,0,0,2,0,0,0,0
20120131,Bharti Cellular Ltd.,0,5,0,9,5,0,0,0
20120131,Bharat Sanchar Nigam Ltd. (BSNL),0,3,0,7,3,0,0,0
20120131,Bell Mobility,0,10,0,21,10,0,0,0
20120131,Bec Line GSM,0,10,0,19,10,0,0,0
20120131,Baykal Westcom,0,0,0,1,0,0,0,0
20120131,Base,0,5,0,13,5,0,0,0
20120131,Bakcell Limited Liabil ity Company,0,0,0,1,0,0,0,0
20120131,BT Ignite Nederland B.V.,0,1,0,3,1,0,0,0
20120131,BPL Mobile Communications Ltd.,0,1,0,1,1,0,0,0
20120131,BHR Mobile Plus,0,1,0,1,1,0,0,0
20120131,BCP,0,3,0,7,3,0,0,0
20120131,Azercell Limited Liability Joint Venture,0,1,0,2,1,0,0,0
20120131,Aycell,0,1,0,2,1,0,0,0
20120131,Astelit,0,1,0,4,1,0,0,0
20120131,Aria,1,2,1,6,1,0,0,0
20120131,Android Emulator,0,0,0,3,0,0,0,0
20120131,Ancel,0,0,0,1,0,0,0,0
20120131,Amena,0,8,0,13,8,0,0,0
20120131,Alltel Communications Inc.,0,0,0,2,0,0,0,0
20120131,Algérie Telecom,0,0,0,1,0,0,0,0
20120131,Alfa,0,2,0,2,2,0,0,0
20120131,Aircel Ltd.,0,1,0,2,1,0,0,0
20120131,AirTel - Karnataka,0,1,0,5,1,0,0,0
20120131,ATL Algar,0,2,0,9,2,0,0,0
20120131,AT&T,7,119,6,251,113,4,3,0
20120131,AIS GSM,0,5,0,5,5,0,0,0
20120131,3,0,3,0,5,3,0,0,0
20120130,unknown,0,0,0,4,0,0,0,0
20120130,o2,0,12,0,28,12,0,0,0
20120130,nTelos,2,5,2,29,5,0,0,0
20120130,au,0,4,0,8,4,0,0,0
20120130,Xfera,0,8,0,11,8,0,0,0
20120130,Wind,0,12,0,26,11,2,2,0
20120130,Wataniya Telecom,0,1,0,1,1,0,0,0
20120130,WIND Mobile,0,0,0,2,0,0,0,0
20120130,Vodafone Malta,0,0,0,1,0,0,0,0
20120130,Vodafone - ZA,0,6,0,15,6,0,0,0
20120130,Vodafone - RO,1,4,1,13,4,0,0,0
20120130,Vodafone - PT,0,4,0,7,4,0,0,0
20120130,Vodafone - NZ,1,4,1,5,4,0,0,0
20120130,Vodafone - NL,0,8,0,11,8,0,0,0
20120130,Vodafone - IE,0,3,0,5,3,0,0,0
20120130,Vodafone - GR,0,3,0,6,3,0,0,0
20120130,Vodafone - FR,0,33,0,65,32,0,0,0
20120130,Vodafone - CZ,1,6,1,9,6,0,0,0
20120130,Vodafone - CH,0,6,0,8,6,0,0,0
20120130,Vodafone - AU,0,12,0,24,12,0,0,0
20120130,Vodafone - AT,0,0,0,3,0,0,0,0
20120130,Vodafone,4,66,3,126,64,1,1,0
20120130,Virgin Mobile,0,19,0,49,19,0,0,0
20120130,Vinaphone,0,1,0,1,1,0,0,0
20120130,Verizon Wireless,4,263,4,508,254,1,1,0
20120130,VIPnet/VIPnet d.o.o.,0,1,0,4,1,0,0,0
20120130,Usha Martin Telecom Ltd.,0,1,0,1,1,0,0,0
20120130,Ukrtelecom,0,1,0,2,1,0,0,0
20120130,"Ukrainian Mobile Communication, UMC",0,0,0,3,0,0,0,0
20120130,UNKNOWN,28,904,26,1614,874,9,9,0
20120130,U.S. Cellular,1,9,1,18,9,0,0,0
20120130,Tusmobil d.o.o.,0,0,0,1,0,0,0,0
20120130,Turkcell,1,6,1,10,6,2,2,0
20120130,True Move,0,1,0,1,1,0,0,0
20120130,Total Access Communication,0,0,0,2,0,0,0,0
20120130,Tikiphone,0,0,0,1,0,0,0,0
20120130,Tess,0,1,0,2,1,0,0,0
20120130,Telus Mobility,1,9,1,30,9,0,0,0
20120130,Telstra,0,13,0,19,13,0,0,0
20120130,Telsim GSM,0,4,0,9,4,0,0,0
20120130,Telkomsel,0,4,0,7,4,0,0,0
20120130,Telia Sonera AB,0,9,0,13,8,0,0,0
20120130,Telia,0,1,0,3,1,0,0,0
20120130,Telestet,0,0,0,1,0,0,0,0
20120130,Telest Cel,0,0,0,1,0,0,0,0
20120130,Telesc Cel,0,6,0,11,6,0,0,0
20120130,Telenor d.o.o.,0,3,0,5,3,0,0,0
20120130,Telenor Sverige AB,0,6,0,10,6,0,0,0
20120130,Telenor Mobil AS,0,5,0,6,5,0,0,0
20120130,Telems Cel,0,2,0,7,2,0,0,0
20120130,Telekom Srbija a.d.,0,3,0,5,3,0,0,0
20120130,Telekom,1,16,1,27,15,0,0,0
20120130,Telefónica O2 Czech Republic a.s.,0,3,0,6,3,0,0,0
20120130,Telefónica Móviles Colombia S.A.,0,2,0,3,2,0,0,0
20120130,Telecom Personal S.A.,0,1,0,2,0,0,0,0
20120130,Telecom New Zealand - UMTS Ntework,0,1,0,3,1,0,0,0
20120130,Telecom Italia Mobile (TIM),2,11,2,23,10,0,0,0
20120130,Telecel,0,1,0,1,1,0,0,0
20120130,Teleacre Cel,0,2,0,4,2,0,0,0
20120130,Tele2/Tele2 d.o.o.,0,2,0,4,2,0,0,0
20120130,Tele2 Sverige AB,1,8,1,17,8,1,1,0
20120130,Tele2 (Netherlands) B.V.,0,0,0,2,0,0,0,0
20120130,Tele2,0,3,0,3,3,0,0,0
